Date,SpeciesID,Treatment_temp,Treatment_water,red_class,green_class,blue_class,red,green,blue,col_hex,col_freq,col_total,col_share
2021-11-11,PIPO10,Ambient+HW,Drought,129-160,97-128,65-96,139,115,83,#8b7353,38324,950190,4
2021-11-11,PIPO23,Ambient+HW,Drought,129-160,97-128,97-128,140,122,107,#8c7a6b,41535,1061573,3.9
2021-11-11,PIPO42,Ambient+HW,Drought,193-224,193-224,161-192,213,201,178,#d5c9b2,34031,875546,3.9
2021-11-11,PIPO42,Ambient+HW,Drought,129-160,97-128,97-128,141,122,107,#8d7a6b,33498,875546,3.8
2021-11-11,PIPO44,Ambient,Drought,129-160,129-160,129-160,150,147,137,#969389,15886,417306,3.8
2021-11-11,PIPO23,Ambient+HW,Drought,161-192,129-160,129-160,171,155,139,#ab9b8b,39022,1061573,3.7
2021-11-11,PIPO44,Ambient,Drought,161-192,161-192,129-160,179,171,145,#b3ab91,15529,417306,3.7
2021-11-11,PIPO49,Ambient,Drought,97-128,97-128,97-128,116,118,105,#747669,23553,643522,3.7
2021-11-11,PIPO10,Ambient+HW,Drought,97-128,65-96,33-64,109,82,51,#6d5233,33818,950190,3.6
2021-11-11,PIPO45,Ambient,Drought,161-192,129-160,129-160,172,154,139,#ac9a8b,25666,718595,3.6
2021-11-11,PIPO23,Ambient+HW,Drought,129-160,129-160,129-160,150,146,139,#96928b,37460,1061573,3.5
2021-11-11,PIPO23,Ambient+HW,Drought,97-128,65-96,33-64,110,82,50,#6e5232,37474,1061573,3.5
2021-11-11,PIPO34,Ambient+HW,Drought,193-224,193-224,161-192,208,204,177,#d0ccb1,25187,724329,3.5
2021-11-11,PIPO44,Ambient,Drought,65-96,33-64,33-64,76,59,43,#4c3b2b,14711,417306,3.5
2021-11-11,PIPO45,Ambient,Drought,65-96,65-96,33-64,86,74,50,#564a32,25432,718595,3.5
2021-11-11,PIPO42,Ambient+HW,Drought,225-256,193-224,161-192,237,210,177,#edd2b1,29480,875546,3.4
2021-11-11,PIPO44,Ambient,Drought,129-160,97-128,97-128,139,123,106,#8b7b6a,13593,417306,3.3
2021-11-11,PIPO45,Ambient,Drought,129-160,129-160,129-160,150,146,138,#96928a,23251,718595,3.2
2021-11-11,PIPO29,Ambient+HW,Drought,193-224,161-192,129-160,202,181,146,#cab592,30274,961969,3.1
2021-11-11,PIPO34,Ambient+HW,Drought,129-160,97-128,97-128,138,123,106,#8a7b6a,22554,724329,3.1
2021-11-11,PIPO45,Ambient,Drought,193-224,193-224,161-192,212,202,177,#d4cab1,21635,718595,3
2021-11-11,PIPO23,Ambient+HW,Drought,65-96,65-96,33-64,86,74,49,#564a31,30297,1061573,2.9
2021-11-11,PIPO49,Ambient,Drought,65-96,97-128,65-96,90,109,74,#5a6d4a,18676,643522,2.9
2021-11-11,PIPO49,Ambient,Drought,97-128,97-128,33-64,108,111,55,#6c6f37,18240,643522,2.8
2021-11-11,PIPO29,Ambient+HW,Drought,129-160,97-128,97-128,139,123,106,#8b7b6a,25744,961969,2.7
2021-11-11,PIPO34,Ambient+HW,Drought,129-160,97-128,65-96,139,115,83,#8b7353,19717,724329,2.7
2021-11-11,PIPO42,Ambient+HW,Drought,193-224,161-192,161-192,204,186,171,#ccbaab,23441,875546,2.7
2021-11-11,PIPO49,Ambient,Drought,129-160,129-160,129-160,147,150,137,#939689,17520,643522,2.7
2021-11-11,PIPO49,Ambient,Drought,161-192,161-192,129-160,175,177,144,#afb190,17195,643522,2.7
2021-11-11,PIPO10,Ambient+HW,Drought,97-128,97-128,97-128,119,115,106,#77736a,25137,950190,2.6
2021-11-11,PIPO34,Ambient+HW,Drought,97-128,65-96,65-96,108,90,74,#6c5a4a,18604,724329,2.6
2021-11-11,PIPO44,Ambient,Drought,161-192,129-160,97-128,172,147,115,#ac9373,10943,417306,2.6
2021-11-11,PIPO44,Ambient,Drought,65-96,65-96,65-96,87,83,73,#575349,10939,417306,2.6
2021-11-11,PIPO44,Ambient,Drought,97-128,65-96,65-96,108,91,74,#6c5b4a,10980,417306,2.6
2021-11-11,PIPO45,Ambient,Drought,97-128,65-96,65-96,109,90,74,#6d5a4a,18347,718595,2.6
2021-11-11,PIPO29,Ambient+HW,Drought,129-160,129-160,129-160,151,147,138,#97938a,24433,961969,2.5
2021-11-11,PIPO29,Ambient+HW,Drought,65-96,65-96,33-64,86,76,48,#564c30,23640,961969,2.5
2021-11-11,PIPO42,Ambient+HW,Drought,97-128,97-128,65-96,118,104,83,#766853,21679,875546,2.5
2021-11-11,PIPO45,Ambient,Drought,97-128,97-128,97-128,119,115,106,#77736a,17855,718595,2.5
2021-11-11,PIPO49,Ambient,Drought,129-160,161-192,97-128,149,169,114,#95a972,15768,643522,2.5
2021-11-11,PIPO49,Ambient,Drought,33-64,65-96,1-32,53,73,21,#354915,16179,643522,2.5
2021-11-11,PIPO34,Ambient+HW,Drought,65-96,65-96,65-96,87,84,74,#57544a,17381,724329,2.4
2021-11-11,PIPO10,Ambient+HW,Drought,129-160,97-128,97-128,139,122,107,#8b7a6b,22150,950190,2.3
2021-11-11,PIPO49,Ambient,Drought,129-160,129-160,65-96,139,144,87,#8b9057,14486,643522,2.3
2021-11-11,PIPO10,Ambient+HW,Drought,161-192,129-160,97-128,170,148,115,#aa9473,21102,950190,2.2
2021-11-11,PIPO23,Ambient+HW,Drought,161-192,161-192,161-192,183,178,170,#b7b2aa,22924,1061573,2.2
2021-11-11,PIPO23,Ambient+HW,Drought,193-224,161-192,161-192,202,187,171,#cabbab,23592,1061573,2.2
2021-11-11,PIPO29,Ambient+HW,Drought,129-160,129-160,65-96,145,136,88,#918858,21566,961969,2.2
2021-11-11,PIPO29,Ambient+HW,Drought,161-192,129-160,129-160,170,155,138,#aa9b8a,21156,961969,2.2
2021-11-11,PIPO34,Ambient+HW,Drought,65-96,33-64,33-64,76,59,42,#4c3b2a,16127,724329,2.2
2021-11-11,PIPO42,Ambient+HW,Drought,161-192,129-160,65-96,175,137,88,#af8958,19593,875546,2.2
2021-11-11,PIPO49,Ambient,Drought,33-64,33-64,1-32,47,53,18,#2f3512,13910,643522,2.2
2021-11-11,PIPO34,Ambient+HW,Drought,33-64,33-64,1-32,55,44,20,#372c14,15353,724329,2.1
2021-11-11,PIPO49,Ambient,Drought,33-64,65-96,33-64,58,77,43,#3a4d2b,13556,643522,2.1
2021-11-11,PIPO23,Ambient+HW,Drought,97-128,97-128,97-128,119,114,106,#77726a,21013,1061573,2
2021-11-11,PIPO29,Ambient+HW,Drought,161-192,161-192,97-128,176,167,121,#b0a779,18499,961969,1.9
2021-11-11,PIPO29,Ambient+HW,Drought,97-128,97-128,97-128,119,115,106,#77736a,17954,961969,1.9
2021-11-11,PIPO34,Ambient+HW,Drought,65-96,33-64,1-32,75,52,23,#4b3417,13707,724329,1.9
2021-11-11,PIPO42,Ambient+HW,Drought,129-160,129-160,129-160,151,145,138,#97918a,16893,875546,1.9
2021-11-11,PIPO10,Ambient+HW,Drought,97-128,65-96,65-96,109,90,75,#6d5a4b,17057,950190,1.8
2021-11-11,PIPO42,Ambient+HW,Drought,161-192,97-128,65-96,169,120,80,#a97850,15812,875546,1.8
2021-11-11,PIPO10,Ambient+HW,Drought,129-160,129-160,65-96,144,134,91,#90865b,15043,950190,1.6
2021-11-11,PIPO10,Ambient+HW,Drought,161-192,129-160,129-160,170,155,138,#aa9b8a,14789,950190,1.6
2021-11-11,PIPO34,Ambient+HW,Drought,161-192,161-192,161-192,183,180,169,#b7b4a9,11527,724329,1.6
2021-11-11,PIPO42,Ambient+HW,Drought,129-160,65-96,33-64,138,87,48,#8a5730,14028,875546,1.6
2021-11-11,PIPO42,Ambient+HW,Drought,65-96,33-64,1-32,82,45,17,#522d11,14407,875546,1.6
2021-11-11,PIPO44,Ambient,Drought,33-64,33-64,33-64,55,51,42,#37332a,6540,417306,1.6
2021-11-11,PIPO23,Ambient+HW,Drought,193-224,193-224,193-224,215,210,202,#d7d2ca,15824,1061573,1.5
2021-11-11,PIPO23,Ambient+HW,Drought,97-128,65-96,65-96,109,90,75,#6d5a4b,16021,1061573,1.5
2021-11-11,PIPO29,Ambient+HW,Drought,65-96,33-64,1-32,79,49,19,#4f3113,14740,961969,1.5
2021-11-11,PIPO42,Ambient+HW,Drought,129-160,97-128,33-64,145,104,56,#916838,12943,875546,1.5
2021-11-11,PIPO42,Ambient+HW,Drought,193-224,161-192,97-128,205,170,120,#cdaa78,13446,875546,1.5
2021-11-11,PIPO42,Ambient+HW,Drought,97-128,65-96,65-96,110,89,75,#6e594b,13414,875546,1.5
2021-11-11,PIPO45,Ambient,Drought,193-224,161-192,161-192,203,187,170,#cbbbaa,10978,718595,1.5
2021-11-11,PIPO10,Ambient+HW,Drought,161-192,161-192,161-192,183,180,169,#b7b4a9,13224,950190,1.4
2021-11-11,PIPO23,Ambient+HW,Drought,161-192,161-192,97-128,181,167,120,#b5a778,14456,1061573,1.4
2021-11-11,PIPO49,Ambient,Drought,129-160,161-192,129-160,154,171,139,#9aab8b,9279,643522,1.4
2021-11-11,PIPO49,Ambient,Drought,65-96,65-96,65-96,85,87,73,#555749,9003,643522,1.4
2021-11-11,PIPO10,Ambient+HW,Drought,33-64,33-64,1-32,55,45,20,#372d14,12691,950190,1.3
2021-11-11,PIPO10,Ambient+HW,Drought,97-128,97-128,33-64,112,103,59,#70673b,11888,950190,1.3
2021-11-11,PIPO23,Ambient+HW,Drought,129-160,129-160,65-96,149,135,89,#958759,13999,1061573,1.3
2021-11-11,PIPO29,Ambient+HW,Drought,161-192,161-192,161-192,183,180,169,#b7b4a9,12298,961969,1.3
2021-11-11,PIPO29,Ambient+HW,Drought,193-224,161-192,161-192,202,187,170,#cabbaa,12573,961969,1.3
2021-11-11,PIPO29,Ambient+HW,Drought,97-128,65-96,65-96,108,91,74,#6c5b4a,12639,961969,1.3
2021-11-11,PIPO29,Ambient+HW,Drought,97-128,97-128,33-64,114,104,57,#726839,12196,961969,1.3
2021-11-11,PIPO42,Ambient+HW,Drought,161-192,161-192,161-192,183,177,170,#b7b1aa,11512,875546,1.3
2021-11-11,PIPO45,Ambient,Drought,65-96,33-64,1-32,78,51,21,#4e3315,9561,718595,1.3
2021-11-11,PIPO49,Ambient,Drought,129-160,97-128,65-96,140,116,82,#8c7452,8220,643522,1.3
2021-11-11,PIPO10,Ambient+HW,Drought,65-96,33-64,33-64,77,58,43,#4d3a2b,11177,950190,1.2
2021-11-11,PIPO10,Ambient+HW,Drought,65-96,65-96,65-96,87,83,73,#575349,11192,950190,1.2
2021-11-11,PIPO23,Ambient+HW,Drought,225-256,193-224,161-192,232,212,179,#e8d4b3,12742,1061573,1.2
2021-11-11,PIPO44,Ambient,Drought,161-192,129-160,129-160,170,155,138,#aa9b8a,5206,417306,1.2
2021-11-11,PIPO45,Ambient,Drought,161-192,161-192,161-192,183,179,170,#b7b3aa,8734,718595,1.2
2021-11-11,PIPO10,Ambient+HW,Drought,193-224,161-192,129-160,199,182,149,#c7b695,10404,950190,1.1
2021-11-11,PIPO10,Ambient+HW,Drought,65-96,33-64,1-32,77,51,22,#4d3316,10395,950190,1.1
2021-11-11,PIPO29,Ambient+HW,Drought,193-224,193-224,129-160,207,198,153,#cfc699,10246,961969,1.1
2021-11-11,PIPO29,Ambient+HW,Drought,225-256,225-256,193-224,240,233,209,#f0e9d1,10827,961969,1.1
2021-11-11,PIPO42,Ambient+HW,Drought,97-128,33-64,1-32,107,55,19,#6b3713,9229,875546,1.1
2021-11-11,PIPO42,Ambient+HW,Drought,97-128,97-128,97-128,119,113,106,#77716a,9794,875546,1.1
2021-11-11,PIPO45,Ambient,Drought,65-96,33-64,33-64,77,59,42,#4d3b2a,8053,718595,1.1
2021-11-11,PIPO49,Ambient,Drought,65-96,65-96,1-32,75,79,25,#4b4f19,7154,643522,1.1
2021-11-11,PIPO49,Ambient,Drought,97-128,65-96,33-64,109,85,50,#6d5532,7273,643522,1.1
2021-11-11,PIPO10,Ambient+HW,Drought,161-192,161-192,97-128,174,167,123,#aea77b,9215,950190,1
2021-11-11,PIPO34,Ambient+HW,Drought,161-192,129-160,129-160,168,156,138,#a89c8a,7105,724329,1
2021-11-11,PIPO42,Ambient+HW,Drought,225-256,193-224,193-224,235,218,202,#ebdaca,8333,875546,1
2021-11-11,PIPO45,Ambient,Drought,129-160,129-160,65-96,149,134,90,#95865a,7527,718595,1
2021-11-11,PIPO29,Ambient+HW,Drought,193-224,193-224,193-224,215,212,201,#d7d4c9,9105,961969,0.9
2021-11-11,PIPO29,Ambient+HW,Drought,225-256,193-224,161-192,231,214,180,#e7d6b4,8265,961969,0.9
2021-11-11,PIPO34,Ambient+HW,Drought,161-192,129-160,97-128,170,148,115,#aa9473,6254,724329,0.9
2021-11-11,PIPO10,Ambient+HW,Drought,193-224,193-224,193-224,215,212,202,#d7d4ca,7749,950190,0.8
2021-11-11,PIPO23,Ambient+HW,Drought,193-224,193-224,129-160,211,198,153,#d3c699,8757,1061573,0.8
2021-11-11,PIPO23,Ambient+HW,Drought,225-256,193-224,193-224,232,219,203,#e8dbcb,8521,1061573,0.8
2021-11-11,PIPO23,Ambient+HW,Drought,225-256,225-256,193-224,242,232,211,#f2e8d3,8243,1061573,0.8
2021-11-11,PIPO34,Ambient+HW,Drought,33-64,33-64,33-64,56,51,42,#38332a,5879,724329,0.8
2021-11-11,PIPO34,Ambient+HW,Drought,97-128,97-128,33-64,112,102,59,#70663b,5691,724329,0.8
2021-11-11,PIPO42,Ambient+HW,Drought,193-224,193-224,193-224,215,209,201,#d7d1c9,6750,875546,0.8
2021-11-11,PIPO44,Ambient,Drought,161-192,161-192,161-192,183,180,169,#b7b4a9,3222,417306,0.8
2021-11-11,PIPO44,Ambient,Drought,193-224,161-192,129-160,200,180,147,#c8b493,3448,417306,0.8
2021-11-11,PIPO44,Ambient,Drought,193-224,193-224,161-192,209,201,178,#d1c9b2,3491,417306,0.8
2021-11-11,PIPO44,Ambient,Drought,97-128,97-128,33-64,111,102,60,#6f663c,3534,417306,0.8
2021-11-11,PIPO49,Ambient,Drought,161-192,129-160,97-128,171,147,114,#ab9372,5256,643522,0.8
2021-11-11,PIPO10,Ambient+HW,Drought,193-224,161-192,161-192,199,188,171,#c7bcab,6331,950190,0.7
2021-11-11,PIPO23,Ambient+HW,Drought,65-96,33-64,1-32,77,52,22,#4d3416,7005,1061573,0.7
2021-11-11,PIPO23,Ambient+HW,Drought,97-128,97-128,33-64,117,103,58,#75673a,7939,1061573,0.7
2021-11-11,PIPO42,Ambient+HW,Drought,161-192,161-192,97-128,185,165,121,#b9a579,6319,875546,0.7
2021-11-11,PIPO42,Ambient+HW,Drought,193-224,129-160,97-128,198,154,112,#c69a70,6084,875546,0.7
2021-11-11,PIPO45,Ambient,Drought,97-128,97-128,33-64,119,101,59,#77653b,5231,718595,0.7
2021-11-11,PIPO49,Ambient,Drought,33-64,33-64,33-64,52,54,41,#343629,4305,643522,0.7
2021-11-11,PIPO29,Ambient+HW,Drought,225-256,193-224,193-224,231,220,202,#e7dcca,6061,961969,0.6
2021-11-11,PIPO29,Ambient+HW,Drought,65-96,33-64,33-64,78,58,42,#4e3a2a,5978,961969,0.6
2021-11-11,PIPO42,Ambient+HW,Drought,193-224,193-224,129-160,217,197,152,#d9c598,5279,875546,0.6
2021-11-11,PIPO42,Ambient+HW,Drought,225-256,225-256,193-224,245,232,210,#f5e8d2,5468,875546,0.6
2021-11-11,PIPO42,Ambient+HW,Drought,65-96,33-64,33-64,80,56,43,#50382b,5453,875546,0.6
2021-11-11,PIPO44,Ambient,Drought,129-160,129-160,65-96,143,134,91,#8f865b,2659,417306,0.6
2021-11-11,PIPO45,Ambient,Drought,161-192,161-192,97-128,180,166,122,#b4a67a,4202,718595,0.6
2021-11-11,PIPO45,Ambient,Drought,225-256,193-224,161-192,232,210,179,#e8d2b3,4578,718595,0.6
2021-11-11,PIPO45,Ambient,Drought,65-96,65-96,65-96,88,83,74,#58534a,4393,718595,0.6
2021-11-11,PIPO10,Ambient+HW,Drought,193-224,193-224,129-160,203,197,155,#cbc59b,4519,950190,0.5
2021-11-11,PIPO10,Ambient+HW,Drought,225-256,225-256,193-224,238,233,210,#eee9d2,4599,950190,0.5
2021-11-11,PIPO23,Ambient+HW,Drought,65-96,33-64,33-64,77,58,43,#4d3a2b,5152,1061573,0.5
2021-11-11,PIPO23,Ambient+HW,Drought,65-96,65-96,65-96,88,82,74,#58524a,5325,1061573,0.5
2021-11-11,PIPO34,Ambient+HW,Drought,129-160,129-160,65-96,141,134,91,#8d865b,3862,724329,0.5
2021-11-11,PIPO34,Ambient+HW,Drought,161-192,161-192,97-128,173,167,123,#ada77b,3385,724329,0.5
2021-11-11,PIPO34,Ambient+HW,Drought,193-224,161-192,129-160,200,182,149,#c8b695,3511,724329,0.5
2021-11-11,PIPO34,Ambient+HW,Drought,193-224,161-192,161-192,199,188,171,#c7bcab,3707,724329,0.5
2021-11-11,PIPO34,Ambient+HW,Drought,193-224,193-224,193-224,215,212,201,#d7d4c9,3952,724329,0.5
2021-11-11,PIPO42,Ambient+HW,Drought,129-160,129-160,65-96,154,133,89,#9a8559,4189,875546,0.5
2021-11-11,PIPO42,Ambient+HW,Drought,225-256,193-224,129-160,234,200,153,#eac899,4289,875546,0.5
2021-11-11,PIPO42,Ambient+HW,Drought,65-96,65-96,33-64,88,71,52,#584734,4171,875546,0.5
2021-11-11,PIPO45,Ambient,Drought,193-224,193-224,193-224,215,210,201,#d7d2c9,3535,718595,0.5
2021-11-11,PIPO45,Ambient,Drought,33-64,33-64,1-32,56,41,21,#382915,3663,718595,0.5
2021-11-11,PIPO49,Ambient,Drought,161-192,161-192,97-128,170,175,120,#aaaf78,3508,643522,0.5
2021-11-11,PIPO49,Ambient,Drought,65-96,33-64,1-32,77,54,21,#4d3615,2981,643522,0.5
2021-11-11,PIPO10,Ambient+HW,Drought,33-64,33-64,33-64,55,49,41,#373129,3992,950190,0.4
2021-11-11,PIPO29,Ambient+HW,Drought,65-96,65-96,65-96,88,84,74,#58544a,3920,961969,0.4
2021-11-11,PIPO42,Ambient+HW,Drought,97-128,65-96,1-32,115,71,27,#73471b,3438,875546,0.4
2021-11-11,PIPO44,Ambient,Drought,193-224,161-192,161-192,201,187,170,#c9bbaa,1721,417306,0.4
2021-11-11,PIPO44,Ambient,Drought,65-96,65-96,1-32,78,69,29,#4e451d,1702,417306,0.4
2021-11-11,PIPO49,Ambient,Drought,161-192,161-192,161-192,180,181,168,#b4b5a8,2374,643522,0.4
2021-11-11,PIPO49,Ambient,Drought,161-192,193-224,129-160,182,199,148,#b6c794,2714,643522,0.4
2021-11-11,PIPO49,Ambient,Drought,193-224,193-224,161-192,205,207,177,#cdcfb1,2665,643522,0.4
2021-11-11,PIPO23,Ambient+HW,Drought,33-64,33-64,1-32,55,43,21,#372b15,3319,1061573,0.3
2021-11-11,PIPO23,Ambient+HW,Drought,33-64,33-64,33-64,53,47,42,#352f2a,2897,1061573,0.3
2021-11-11,PIPO29,Ambient+HW,Drought,33-64,33-64,1-32,56,42,20,#382a14,2590,961969,0.3
2021-11-11,PIPO34,Ambient+HW,Drought,193-224,193-224,129-160,202,197,155,#cac59b,2052,724329,0.3
2021-11-11,PIPO42,Ambient+HW,Drought,33-64,33-64,33-64,52,45,42,#342d2a,2436,875546,0.3
2021-11-11,PIPO42,Ambient+HW,Drought,65-96,65-96,65-96,88,80,74,#58504a,2716,875546,0.3
2021-11-11,PIPO45,Ambient,Drought,129-160,97-128,33-64,136,105,60,#88693c,2147,718595,0.3
2021-11-11,PIPO45,Ambient,Drought,193-224,193-224,129-160,212,197,154,#d4c59a,2035,718595,0.3
2021-11-11,PIPO45,Ambient,Drought,225-256,193-224,193-224,232,219,202,#e8dbca,2234,718595,0.3
2021-11-11,PIPO49,Ambient,Drought,129-160,97-128,97-128,139,123,105,#8b7b69,2206,643522,0.3
2021-11-11,PIPO49,Ambient,Drought,97-128,65-96,65-96,108,91,73,#6c5b49,2033,643522,0.3
2021-11-11,PIPO10,Ambient+HW,Drought,225-256,193-224,161-192,229,217,184,#e5d9b8,1492,950190,0.2
2021-11-11,PIPO10,Ambient+HW,Drought,225-256,193-224,193-224,229,221,203,#e5ddcb,2288,950190,0.2
2021-11-11,PIPO10,Ambient+HW,Drought,65-96,65-96,1-32,80,70,28,#50461c,1856,950190,0.2
2021-11-11,PIPO23,Ambient+HW,Drought,161-192,129-160,65-96,169,137,91,#a9895b,1769,1061573,0.2
2021-11-11,PIPO23,Ambient+HW,Drought,225-256,225-256,225-256,246,241,233,#f6f1e9,2404,1061573,0.2
2021-11-11,PIPO23,Ambient+HW,Drought,65-96,65-96,1-32,84,70,28,#54461c,2009,1061573,0.2
2021-11-11,PIPO29,Ambient+HW,Drought,129-160,65-96,33-64,138,89,48,#8a5930,2226,961969,0.2
2021-11-11,PIPO29,Ambient+HW,Drought,129-160,97-128,33-64,143,104,58,#8f683a,2387,961969,0.2
2021-11-11,PIPO29,Ambient+HW,Drought,97-128,33-64,1-32,106,57,20,#6a3914,2061,961969,0.2
2021-11-11,PIPO34,Ambient+HW,Drought,65-96,65-96,1-32,80,70,28,#50461c,1770,724329,0.2
