Date,SpeciesID,Treatment_temp,Treatment_water,red_class,green_class,blue_class,red,green,blue,col_hex,col_freq,col_total,col_share
2021-10-15,PIPO42,Ambient+HW,Drought,193-224,193-224,161-192,213,202,177,#d5cab1,68753,1226961,5.6
2021-10-15,PIPO23,Ambient+HW,Drought,129-160,129-160,65-96,144,141,85,#908d55,64356,1199953,5.4
2021-10-15,PIPO44,Ambient,Drought,33-64,65-96,1-32,51,76,21,#334c15,69151,1279836,5.4
2021-10-15,PIPO44,Ambient,Drought,65-96,97-128,65-96,89,110,75,#596e4b,67540,1279836,5.3
2021-10-15,PIPO29,Ambient+HW,Drought,161-192,161-192,129-160,176,177,143,#b0b18f,83529,1632780,5.1
2021-10-15,PIPO10,Ambient+HW,Drought,33-64,65-96,1-32,54,77,17,#364d11,80156,1594510,5
2021-10-15,PIPO49,Ambient,Drought,97-128,129-160,97-128,121,141,107,#798d6b,79532,1575968,5
2021-10-15,PIPO14,Ambient,Drought,97-128,129-160,65-96,114,140,83,#728c53,57791,1230971,4.7
2021-10-15,PIPO10,Ambient+HW,Drought,161-192,161-192,129-160,175,178,143,#afb28f,72691,1594510,4.6
2021-10-15,PIPO14,Ambient,Drought,65-96,97-128,33-64,82,109,51,#526d33,54845,1230971,4.5
2021-10-15,PIPO29,Ambient+HW,Drought,33-64,65-96,1-32,54,77,16,#364d10,72981,1632780,4.5
2021-10-15,PIPO42,Ambient+HW,Drought,97-128,65-96,33-64,112,81,49,#705131,55259,1226961,4.5
2021-10-15,PIPO49,Ambient,Drought,33-64,65-96,1-32,51,76,19,#334c13,70222,1575968,4.5
2021-10-15,PIPO14,Ambient,Drought,129-160,97-128,65-96,143,115,79,#8f734f,53713,1230971,4.4
2021-10-15,PIPO14,Ambient,Drought,97-128,129-160,97-128,120,142,108,#788e6c,54391,1230971,4.4
2021-10-15,PIPO23,Ambient+HW,Drought,97-128,97-128,33-64,112,109,54,#706d36,51313,1199953,4.3
2021-10-15,PIPO34,Ambient+HW,Drought,97-128,129-160,97-128,122,140,107,#7a8c6b,72515,1690692,4.3
2021-10-15,PIPO49,Ambient,Drought,97-128,97-128,33-64,110,113,52,#6e7134,67544,1575968,4.3
2021-10-15,PIPO39,Ambient,Drought,97-128,97-128,33-64,110,112,54,#6e7036,64187,1521381,4.2
2021-10-15,PIPO45,Ambient,Drought,161-192,161-192,129-160,177,176,143,#b1b08f,47773,1149072,4.2
2021-10-15,PIPO44,Ambient,Drought,97-128,129-160,97-128,121,139,108,#798b6c,52928,1279836,4.1
2021-10-15,PIPO45,Ambient,Drought,97-128,129-160,65-96,118,138,80,#768a50,46845,1149072,4.1
2021-10-15,PIPO10,Ambient+HW,Drought,129-160,161-192,97-128,150,171,112,#96ab70,63705,1594510,4
2021-10-15,PIPO42,Ambient+HW,Drought,161-192,129-160,129-160,173,154,139,#ad9a8b,47938,1226961,3.9
2021-10-15,PIPO42,Ambient+HW,Drought,225-256,193-224,161-192,236,210,177,#ecd2b1,47825,1226961,3.9
2021-10-15,PIPO14,Ambient,Drought,97-128,97-128,33-64,112,109,54,#706d36,47051,1230971,3.8
2021-10-15,PIPO23,Ambient+HW,Drought,129-160,97-128,65-96,142,116,80,#8e7450,46128,1199953,3.8
2021-10-15,PIPO42,Ambient+HW,Drought,129-160,97-128,97-128,141,122,107,#8d7a6b,46725,1226961,3.8
2021-10-15,PIPO45,Ambient,Drought,65-96,97-128,33-64,86,107,49,#566b31,43621,1149072,3.8
2021-10-15,PIPO49,Ambient,Drought,65-96,97-128,65-96,88,111,76,#586f4c,59419,1575968,3.8
2021-10-15,PIPO29,Ambient+HW,Drought,65-96,65-96,1-32,78,80,22,#4e5016,60195,1632780,3.7
2021-10-15,PIPO14,Ambient,Drought,129-160,129-160,65-96,144,141,85,#908d55,44135,1230971,3.6
2021-10-15,PIPO14,Ambient,Drought,33-64,65-96,33-64,56,79,44,#384f2c,44142,1230971,3.6
2021-10-15,PIPO29,Ambient+HW,Drought,161-192,161-192,97-128,173,177,115,#adb173,58826,1632780,3.6
2021-10-15,PIPO34,Ambient+HW,Drought,97-128,97-128,33-64,109,112,54,#6d7036,61162,1690692,3.6
2021-10-15,PIPO42,Ambient+HW,Drought,97-128,97-128,65-96,118,106,82,#766a52,44402,1226961,3.6
2021-10-15,PIPO44,Ambient,Drought,97-128,97-128,97-128,116,117,105,#747569,45802,1279836,3.6
2021-10-15,PIPO45,Ambient,Drought,129-160,97-128,65-96,143,116,79,#8f744f,41011,1149072,3.6
2021-10-15,PIPO45,Ambient,Drought,161-192,161-192,97-128,176,175,114,#b0af72,39811,1149072,3.5
2021-10-15,PIPO10,Ambient+HW,Drought,97-128,97-128,33-64,108,112,53,#6c7035,54648,1594510,3.4
2021-10-15,PIPO34,Ambient+HW,Drought,33-64,65-96,1-32,54,76,19,#364c13,57863,1690692,3.4
2021-10-15,PIPO44,Ambient,Drought,97-128,129-160,65-96,115,138,82,#738a52,44143,1279836,3.4
2021-10-15,PIPO10,Ambient+HW,Drought,33-64,33-64,1-32,48,52,16,#303410,52749,1594510,3.3
2021-10-15,PIPO14,Ambient,Drought,97-128,65-96,33-64,111,82,48,#6f5230,39052,1230971,3.2
2021-10-15,PIPO23,Ambient+HW,Drought,97-128,65-96,33-64,110,83,48,#6e5330,38087,1199953,3.2
2021-10-15,PIPO34,Ambient+HW,Drought,33-64,33-64,1-32,49,51,17,#313311,54165,1690692,3.2
2021-10-15,PIPO39,Ambient,Drought,97-128,129-160,97-128,122,141,107,#7a8d6b,48053,1521381,3.2
2021-10-15,PIPO49,Ambient,Drought,129-160,129-160,65-96,142,144,82,#8e9052,49926,1575968,3.2
2021-10-15,PIPO10,Ambient+HW,Drought,129-160,129-160,65-96,140,145,85,#8c9155,50068,1594510,3.1
2021-10-15,PIPO14,Ambient,Drought,65-96,97-128,65-96,88,110,75,#586e4b,38564,1230971,3.1
2021-10-15,PIPO23,Ambient+HW,Drought,129-160,129-160,129-160,150,148,137,#969489,37060,1199953,3.1
2021-10-15,PIPO14,Ambient,Drought,129-160,129-160,129-160,148,149,137,#949589,37531,1230971,3
2021-10-15,PIPO34,Ambient+HW,Drought,97-128,97-128,97-128,117,118,105,#757669,49949,1690692,3
2021-10-15,PIPO45,Ambient,Drought,161-192,129-160,97-128,175,148,111,#af946f,34023,1149072,3
2021-10-15,PIPO14,Ambient,Drought,161-192,129-160,97-128,175,148,111,#af946f,35083,1230971,2.9
2021-10-15,PIPO23,Ambient+HW,Drought,161-192,161-192,97-128,175,172,117,#afac75,34704,1199953,2.9
2021-10-15,PIPO14,Ambient,Drought,161-192,161-192,129-160,177,176,144,#b1b090,33892,1230971,2.8
2021-10-15,PIPO34,Ambient+HW,Drought,129-160,161-192,97-128,149,171,113,#95ab71,47125,1690692,2.8
2021-10-15,PIPO34,Ambient+HW,Drought,161-192,161-192,129-160,173,179,144,#adb390,47792,1690692,2.8
2021-10-15,PIPO45,Ambient,Drought,65-96,65-96,1-32,79,79,22,#4f4f16,32246,1149072,2.8
2021-10-15,PIPO49,Ambient,Drought,97-128,97-128,97-128,116,118,105,#747669,43890,1575968,2.8
2021-10-15,PIPO14,Ambient,Drought,33-64,33-64,1-32,48,51,19,#303313,31722,1230971,2.6
2021-10-15,PIPO23,Ambient+HW,Drought,33-64,33-64,1-32,53,49,16,#353110,31116,1199953,2.6
2021-10-15,PIPO23,Ambient+HW,Drought,97-128,97-128,97-128,119,116,106,#77746a,31630,1199953,2.6
2021-10-15,PIPO42,Ambient+HW,Drought,193-224,161-192,161-192,204,186,171,#ccbaab,31995,1226961,2.6
2021-10-15,PIPO39,Ambient,Drought,129-160,129-160,65-96,141,143,85,#8d8f55,38047,1521381,2.5
2021-10-15,PIPO14,Ambient,Drought,97-128,97-128,97-128,116,117,105,#747569,29874,1230971,2.4
2021-10-15,PIPO45,Ambient,Drought,129-160,161-192,97-128,151,169,112,#97a970,27578,1149072,2.4
2021-10-15,PIPO14,Ambient,Drought,33-64,65-96,1-32,51,76,22,#334c16,27943,1230971,2.3
2021-10-15,PIPO39,Ambient,Drought,129-160,161-192,97-128,148,171,112,#94ab70,34607,1521381,2.3
2021-10-15,PIPO44,Ambient,Drought,65-96,65-96,65-96,84,85,73,#545549,29918,1279836,2.3
2021-10-15,PIPO45,Ambient,Drought,33-64,33-64,1-32,50,51,15,#32330f,26874,1149072,2.3
2021-10-15,PIPO45,Ambient,Drought,97-128,65-96,33-64,111,84,47,#6f542f,26282,1149072,2.3
2021-10-15,PIPO23,Ambient+HW,Drought,161-192,129-160,97-128,173,148,112,#ad9470,25913,1199953,2.2
2021-10-15,PIPO23,Ambient+HW,Drought,65-96,65-96,1-32,80,76,24,#504c18,26393,1199953,2.2
2021-10-15,PIPO34,Ambient+HW,Drought,129-160,129-160,65-96,140,144,86,#8c9056,36782,1690692,2.2
2021-10-15,PIPO45,Ambient,Drought,33-64,65-96,1-32,54,75,18,#364b12,25843,1149072,2.2
2021-10-15,PIPO49,Ambient,Drought,33-64,65-96,33-64,56,79,43,#384f2b,35042,1575968,2.2
2021-10-15,PIPO14,Ambient,Drought,129-160,161-192,97-128,147,169,115,#93a973,26182,1230971,2.1
2021-10-15,PIPO34,Ambient+HW,Drought,65-96,97-128,65-96,90,108,74,#5a6c4a,35407,1690692,2.1
2021-10-15,PIPO44,Ambient,Drought,33-64,33-64,33-64,51,53,41,#333529,26289,1279836,2.1
2021-10-15,PIPO10,Ambient+HW,Drought,65-96,65-96,1-32,76,81,24,#4c5118,31462,1594510,2
2021-10-15,PIPO29,Ambient+HW,Drought,97-128,129-160,33-64,113,138,55,#718a37,32976,1632780,2
2021-10-15,PIPO39,Ambient,Drought,33-64,33-64,1-32,47,53,17,#2f3511,31131,1521381,2
2021-10-15,PIPO39,Ambient,Drought,65-96,65-96,1-32,76,80,24,#4c5018,29823,1521381,2
2021-10-15,PIPO39,Ambient,Drought,65-96,97-128,65-96,89,110,74,#596e4a,30200,1521381,2
2021-10-15,PIPO39,Ambient,Drought,97-128,97-128,97-128,117,118,105,#757669,30395,1521381,2
2021-10-15,PIPO44,Ambient,Drought,129-160,97-128,65-96,143,115,80,#8f7350,25929,1279836,2
2021-10-15,PIPO14,Ambient,Drought,129-160,161-192,129-160,153,172,140,#99ac8c,23752,1230971,1.9
2021-10-15,PIPO34,Ambient+HW,Drought,65-96,65-96,1-32,75,80,25,#4b5019,31929,1690692,1.9
2021-10-15,PIPO42,Ambient+HW,Drought,129-160,129-160,129-160,150,145,138,#96918a,23248,1226961,1.9
2021-10-15,PIPO10,Ambient+HW,Drought,129-160,129-160,129-160,149,149,137,#959589,29075,1594510,1.8
2021-10-15,PIPO34,Ambient+HW,Drought,129-160,129-160,129-160,148,150,137,#949689,30212,1690692,1.8
2021-10-15,PIPO42,Ambient+HW,Drought,161-192,129-160,65-96,175,137,87,#af8957,22119,1226961,1.8
2021-10-15,PIPO45,Ambient,Drought,129-160,129-160,129-160,149,149,137,#959589,20734,1149072,1.8
2021-10-15,PIPO10,Ambient+HW,Drought,97-128,129-160,97-128,123,139,106,#7b8b6a,27869,1594510,1.7
2021-10-15,PIPO23,Ambient+HW,Drought,193-224,193-224,161-192,209,206,176,#d1ceb0,20655,1199953,1.7
2021-10-15,PIPO29,Ambient+HW,Drought,129-160,161-192,65-96,145,169,86,#91a956,28043,1632780,1.7
2021-10-15,PIPO29,Ambient+HW,Drought,33-64,33-64,1-32,49,52,15,#31340f,27228,1632780,1.7
2021-10-15,PIPO39,Ambient,Drought,129-160,129-160,129-160,148,150,137,#949689,25579,1521381,1.7
2021-10-15,PIPO49,Ambient,Drought,129-160,97-128,65-96,142,116,79,#8e744f,26150,1575968,1.7
2021-10-15,PIPO49,Ambient,Drought,65-96,65-96,1-32,77,81,24,#4d5118,26635,1575968,1.7
2021-10-15,PIPO29,Ambient+HW,Drought,65-96,97-128,1-32,80,106,24,#506a18,25330,1632780,1.6
2021-10-15,PIPO39,Ambient,Drought,33-64,65-96,33-64,58,79,42,#3a4f2a,24117,1521381,1.6
2021-10-15,PIPO42,Ambient+HW,Drought,97-128,65-96,65-96,110,89,75,#6e594b,19515,1226961,1.6
2021-10-15,PIPO44,Ambient,Drought,129-160,129-160,129-160,148,149,136,#949588,20162,1279836,1.6
2021-10-15,PIPO45,Ambient,Drought,97-128,97-128,97-128,117,117,105,#757569,18411,1149072,1.6
2021-10-15,PIPO10,Ambient+HW,Drought,161-192,161-192,97-128,171,177,117,#abb175,23370,1594510,1.5
2021-10-15,PIPO10,Ambient+HW,Drought,97-128,97-128,97-128,117,117,105,#757569,24696,1594510,1.5
2021-10-15,PIPO14,Ambient,Drought,161-192,161-192,97-128,177,171,116,#b1ab74,18973,1230971,1.5
2021-10-15,PIPO14,Ambient,Drought,193-224,161-192,129-160,206,180,143,#ceb48f,18955,1230971,1.5
2021-10-15,PIPO39,Ambient,Drought,161-192,161-192,129-160,176,176,144,#b0b090,23474,1521381,1.5
2021-10-15,PIPO42,Ambient+HW,Drought,161-192,161-192,97-128,183,166,120,#b7a678,18654,1226961,1.5
2021-10-15,PIPO42,Ambient+HW,Drought,193-224,193-224,129-160,214,197,152,#d6c598,17813,1226961,1.5
2021-10-15,PIPO44,Ambient,Drought,161-192,129-160,97-128,175,148,111,#af946f,19483,1279836,1.5
2021-10-15,PIPO45,Ambient,Drought,129-160,97-128,33-64,143,111,52,#8f6f34,16960,1149072,1.5
2021-10-15,PIPO45,Ambient,Drought,161-192,129-160,65-96,175,144,83,#af9053,17737,1149072,1.5
2021-10-15,PIPO49,Ambient,Drought,129-160,161-192,97-128,149,170,113,#95aa71,23243,1575968,1.5
2021-10-15,PIPO49,Ambient,Drought,33-64,33-64,1-32,47,53,18,#2f3512,24117,1575968,1.5
2021-10-15,PIPO34,Ambient+HW,Drought,129-160,161-192,129-160,154,172,138,#9aac8a,24188,1690692,1.4
2021-10-15,PIPO44,Ambient,Drought,97-128,65-96,33-64,110,83,49,#6e5331,18358,1279836,1.4
2021-10-15,PIPO49,Ambient,Drought,161-192,129-160,97-128,174,147,112,#ae9370,21775,1575968,1.4
2021-10-15,PIPO14,Ambient,Drought,65-96,65-96,65-96,84,85,73,#545549,16231,1230971,1.3
2021-10-15,PIPO23,Ambient+HW,Drought,129-160,97-128,97-128,140,122,106,#8c7a6a,16094,1199953,1.3
2021-10-15,PIPO23,Ambient+HW,Drought,65-96,33-64,1-32,78,53,20,#4e3514,15561,1199953,1.3
2021-10-15,PIPO29,Ambient+HW,Drought,129-160,129-160,129-160,149,149,137,#959589,20721,1632780,1.3
2021-10-15,PIPO29,Ambient+HW,Drought,161-192,193-224,129-160,182,201,144,#b6c990,21820,1632780,1.3
2021-10-15,PIPO29,Ambient+HW,Drought,97-128,129-160,97-128,123,139,106,#7b8b6a,21773,1632780,1.3
2021-10-15,PIPO34,Ambient+HW,Drought,33-64,65-96,33-64,59,77,42,#3b4d2a,22039,1690692,1.3
2021-10-15,PIPO42,Ambient+HW,Drought,193-224,161-192,97-128,203,169,120,#cba978,15906,1226961,1.3
2021-10-15,PIPO49,Ambient,Drought,97-128,129-160,33-64,113,137,56,#718938,20348,1575968,1.3
2021-10-15,PIPO39,Ambient,Drought,129-160,97-128,65-96,142,116,80,#8e7450,18650,1521381,1.2
2021-10-15,PIPO42,Ambient+HW,Drought,97-128,97-128,97-128,119,113,107,#77716b,14464,1226961,1.2
2021-10-15,PIPO45,Ambient,Drought,97-128,129-160,97-128,122,138,107,#7a8a6b,13249,1149072,1.2
2021-10-15,PIPO10,Ambient+HW,Drought,129-160,161-192,129-160,155,170,138,#9baa8a,17318,1594510,1.1
2021-10-15,PIPO10,Ambient+HW,Drought,97-128,129-160,33-64,113,138,56,#718a38,16949,1594510,1.1
2021-10-15,PIPO29,Ambient+HW,Drought,129-160,161-192,129-160,155,171,138,#9bab8a,18584,1632780,1.1
2021-10-15,PIPO29,Ambient+HW,Drought,97-128,97-128,97-128,118,117,105,#767569,17372,1632780,1.1
2021-10-15,PIPO34,Ambient+HW,Drought,65-96,65-96,65-96,85,85,73,#555549,18334,1690692,1.1
2021-10-15,PIPO39,Ambient,Drought,65-96,65-96,65-96,85,86,73,#555649,17282,1521381,1.1
2021-10-15,PIPO42,Ambient+HW,Drought,161-192,161-192,161-192,183,177,170,#b7b1aa,13990,1226961,1.1
2021-10-15,PIPO10,Ambient+HW,Drought,193-224,193-224,161-192,205,209,176,#cdd1b0,15694,1594510,1
2021-10-15,PIPO10,Ambient+HW,Drought,65-96,65-96,65-96,86,85,73,#565549,15873,1594510,1
2021-10-15,PIPO10,Ambient+HW,Drought,65-96,97-128,65-96,91,108,73,#5b6c49,16262,1594510,1
2021-10-15,PIPO14,Ambient,Drought,129-160,97-128,33-64,141,108,57,#8d6c39,12008,1230971,1
2021-10-15,PIPO14,Ambient,Drought,33-64,33-64,33-64,50,52,41,#323429,11807,1230971,1
2021-10-15,PIPO23,Ambient+HW,Drought,161-192,161-192,161-192,182,180,169,#b6b4a9,12053,1199953,1
2021-10-15,PIPO23,Ambient+HW,Drought,97-128,129-160,65-96,122,134,82,#7a8652,12100,1199953,1
2021-10-15,PIPO39,Ambient,Drought,161-192,129-160,97-128,174,147,112,#ae9370,14671,1521381,1
2021-10-15,PIPO42,Ambient+HW,Drought,129-160,97-128,33-64,145,105,56,#916938,12143,1226961,1
2021-10-15,PIPO42,Ambient+HW,Drought,161-192,97-128,65-96,169,120,79,#a9784f,11896,1226961,1
2021-10-15,PIPO42,Ambient+HW,Drought,65-96,33-64,1-32,82,47,17,#522f11,12727,1226961,1
2021-10-15,PIPO44,Ambient,Drought,161-192,161-192,129-160,176,174,144,#b0ae90,12193,1279836,1
2021-10-15,PIPO44,Ambient,Drought,97-128,97-128,33-64,110,110,56,#6e6e38,13283,1279836,1
2021-10-15,PIPO45,Ambient,Drought,193-224,161-192,129-160,206,180,142,#ceb48e,11950,1149072,1
2021-10-15,PIPO10,Ambient+HW,Drought,161-192,193-224,129-160,182,201,143,#b6c98f,14670,1594510,0.9
2021-10-15,PIPO23,Ambient+HW,Drought,65-96,65-96,65-96,87,84,73,#575449,11324,1199953,0.9
2021-10-15,PIPO23,Ambient+HW,Drought,97-128,65-96,65-96,108,90,74,#6c5a4a,11319,1199953,0.9
2021-10-15,PIPO29,Ambient+HW,Drought,129-160,97-128,65-96,141,116,80,#8d7450,15437,1632780,0.9
2021-10-15,PIPO39,Ambient,Drought,129-160,161-192,129-160,154,170,139,#9aaa8b,13528,1521381,0.9
2021-10-15,PIPO39,Ambient,Drought,193-224,161-192,129-160,205,178,145,#cdb291,13851,1521381,0.9
2021-10-15,PIPO39,Ambient,Drought,97-128,129-160,33-64,111,136,57,#6f8839,13206,1521381,0.9
2021-10-15,PIPO39,Ambient,Drought,97-128,65-96,33-64,110,84,49,#6e5431,13237,1521381,0.9
2021-10-15,PIPO42,Ambient+HW,Drought,129-160,129-160,65-96,151,133,88,#978558,11469,1226961,0.9
2021-10-15,PIPO42,Ambient+HW,Drought,129-160,65-96,33-64,139,87,48,#8b5730,11015,1226961,0.9
2021-10-15,PIPO42,Ambient+HW,Drought,225-256,193-224,193-224,234,218,202,#eadaca,10659,1226961,0.9
2021-10-15,PIPO45,Ambient,Drought,193-224,161-192,97-128,205,175,115,#cdaf73,9904,1149072,0.9
2021-10-15,PIPO45,Ambient,Drought,193-224,193-224,129-160,208,204,147,#d0cc93,10335,1149072,0.9
2021-10-15,PIPO49,Ambient,Drought,129-160,129-160,129-160,147,150,137,#939689,14718,1575968,0.9
2021-10-15,PIPO49,Ambient,Drought,161-192,161-192,129-160,175,176,144,#afb090,13909,1575968,0.9
2021-10-15,PIPO49,Ambient,Drought,65-96,65-96,65-96,84,86,73,#545649,14103,1575968,0.9
2021-10-15,PIPO49,Ambient,Drought,97-128,65-96,33-64,110,83,48,#6e5330,14725,1575968,0.9
2021-10-15,PIPO10,Ambient+HW,Drought,33-64,65-96,33-64,59,76,41,#3b4c29,12739,1594510,0.8
2021-10-15,PIPO10,Ambient+HW,Drought,97-128,65-96,33-64,108,85,51,#6c5533,12586,1594510,0.8
2021-10-15,PIPO14,Ambient,Drought,129-160,97-128,97-128,141,122,107,#8d7a6b,10235,1230971,0.8
2021-10-15,PIPO14,Ambient,Drought,161-192,129-160,65-96,173,140,88,#ad8c58,10148,1230971,0.8
2021-10-15,PIPO29,Ambient+HW,Drought,97-128,65-96,33-64,109,86,48,#6d5630,13299,1632780,0.8
2021-10-15,PIPO45,Ambient,Drought,193-224,193-224,161-192,209,208,174,#d1d0ae,9107,1149072,0.8
2021-10-15,PIPO45,Ambient,Drought,65-96,33-64,1-32,78,53,17,#4e3511,8645,1149072,0.8
2021-10-15,PIPO45,Ambient,Drought,65-96,65-96,65-96,85,85,73,#555549,9107,1149072,0.8
2021-10-15,PIPO45,Ambient,Drought,65-96,97-128,65-96,90,109,75,#5a6d4b,8663,1149072,0.8
2021-10-15,PIPO10,Ambient+HW,Drought,129-160,97-128,65-96,140,115,82,#8c7352,11504,1594510,0.7
2021-10-15,PIPO14,Ambient,Drought,65-96,65-96,1-32,80,77,25,#504d19,8433,1230971,0.7
2021-10-15,PIPO23,Ambient+HW,Drought,161-192,129-160,129-160,170,155,138,#aa9b8a,8660,1199953,0.7
2021-10-15,PIPO23,Ambient+HW,Drought,193-224,161-192,129-160,203,181,144,#cbb590,8536,1199953,0.7
2021-10-15,PIPO23,Ambient+HW,Drought,193-224,193-224,129-160,205,201,150,#cdc996,8096,1199953,0.7
2021-10-15,PIPO23,Ambient+HW,Drought,65-96,97-128,33-64,91,102,51,#5b6633,8052,1199953,0.7
2021-10-15,PIPO29,Ambient+HW,Drought,193-224,193-224,161-192,206,208,174,#ced0ae,11178,1632780,0.7
