Date,SpeciesID,Treatment_temp,Treatment_water,red_class,green_class,blue_class,red,green,blue,col_hex,col_freq,col_total,col_share
2021-08-26,PIPO39,Ambient,Drought,193-224,161-192,161-192,202,187,168,#cabba8,535,1532680,0
2021-08-26,PIPO39,Ambient,Drought,193-224,161-192,97-128,200,175,119,#c8af77,388,1532680,0
2021-08-26,PIPO39,Ambient,Drought,193-224,193-224,193-224,208,212,198,#d0d4c6,195,1532680,0
2021-08-26,PIPO39,Ambient,Drought,97-128,161-192,97-128,125,165,104,#7da568,644,1532680,0
2021-08-26,PIPO39,Ambient,Drought,97-128,33-64,1-32,104,60,18,#683c12,143,1532680,0
2021-08-26,PIPO39,Ambient,Drought,97-128,65-96,1-32,108,74,27,#6c4a1b,486,1532680,0
2021-08-26,PIPO42,Ambient+HW,Drought,129-160,65-96,1-32,136,85,26,#88551a,472,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,161-192,193-224,65-96,171,196,91,#abc45b,622,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,161-192,97-128,33-64,165,119,57,#a57739,553,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,193-224,129-160,65-96,196,153,89,#c49959,152,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,193-224,129-160,97-128,196,156,110,#c49c6e,286,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,193-224,161-192,161-192,200,188,169,#c8bca9,256,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,193-224,193-224,193-224,210,213,199,#d2d5c7,404,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,193-224,193-224,97-128,197,210,124,#c5d27c,569,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,193-224,225-256,129-160,209,229,153,#d1e599,244,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,193-224,225-256,161-192,216,231,173,#d8e7ad,593,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,225-256,193-224,161-192,230,215,174,#e6d7ae,257,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,225-256,225-256,161-192,232,240,179,#e8f0b3,213,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,225-256,225-256,193-224,233,237,205,#e9edcd,102,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,33-64,1-32,1-32,56,30,7,#381e07,125,1444104,0
2021-08-26,PIPO42,Ambient+HW,Drought,97-128,161-192,65-96,126,164,76,#7ea44c,259,1444104,0
2021-08-26,PIPO44,Ambient,Drought,1-32,65-96,1-32,29,69,14,#1d450e,202,1505939,0
2021-08-26,PIPO44,Ambient,Drought,129-160,161-192,65-96,138,164,92,#8aa45c,319,1505939,0
2021-08-26,PIPO44,Ambient,Drought,129-160,65-96,33-64,136,91,51,#885b33,344,1505939,0
2021-08-26,PIPO44,Ambient,Drought,129-160,97-128,33-64,140,104,59,#8c683b,673,1505939,0
2021-08-26,PIPO44,Ambient,Drought,161-192,97-128,65-96,166,123,83,#a67b53,406,1505939,0
2021-08-26,PIPO44,Ambient,Drought,193-224,129-160,97-128,197,154,112,#c59a70,328,1505939,0
2021-08-26,PIPO44,Ambient,Drought,193-224,161-192,97-128,203,169,121,#cba979,438,1505939,0
2021-08-26,PIPO44,Ambient,Drought,193-224,193-224,129-160,206,197,151,#cec597,252,1505939,0
2021-08-26,PIPO44,Ambient,Drought,193-224,193-224,193-224,212,210,199,#d4d2c7,224,1505939,0
2021-08-26,PIPO44,Ambient,Drought,225-256,193-224,161-192,231,209,179,#e7d1b3,166,1505939,0
2021-08-26,PIPO44,Ambient,Drought,33-64,65-96,65-96,62,85,68,#3e5544,116,1505939,0
2021-08-26,PIPO44,Ambient,Drought,33-64,97-128,1-32,56,99,29,#38631d,173,1505939,0
2021-08-26,PIPO44,Ambient,Drought,65-96,129-160,33-64,91,132,60,#5b843c,637,1505939,0
2021-08-26,PIPO44,Ambient,Drought,65-96,97-128,1-32,71,101,29,#47651d,413,1505939,0
2021-08-26,PIPO44,Ambient,Drought,65-96,97-128,97-128,94,117,99,#5e7563,109,1505939,0
2021-08-26,PIPO44,Ambient,Drought,97-128,161-192,97-128,125,164,109,#7da46d,295,1505939,0
2021-08-26,PIPO44,Ambient,Drought,97-128,65-96,1-32,106,74,29,#6a4a1d,297,1505939,0
2021-08-26,PIPO45,Ambient,Drought,1-32,33-64,1-32,30,55,5,#1e3705,126,1170964,0
2021-08-26,PIPO45,Ambient,Drought,129-160,65-96,33-64,133,90,52,#855a34,386,1170964,0
2021-08-26,PIPO45,Ambient,Drought,161-192,97-128,65-96,165,125,82,#a57d52,227,1170964,0
2021-08-26,PIPO45,Ambient,Drought,193-224,129-160,97-128,197,156,113,#c59c71,139,1170964,0
2021-08-26,PIPO45,Ambient,Drought,193-224,161-192,161-192,199,188,169,#c7bca9,365,1170964,0
2021-08-26,PIPO45,Ambient,Drought,193-224,193-224,97-128,199,199,122,#c7c77a,252,1170964,0
2021-08-26,PIPO45,Ambient,Drought,193-224,225-256,161-192,216,228,178,#d8e4b2,449,1170964,0
2021-08-26,PIPO45,Ambient,Drought,193-224,225-256,193-224,221,228,202,#dde4ca,129,1170964,0
2021-08-26,PIPO45,Ambient,Drought,225-256,193-224,129-160,229,210,150,#e5d296,147,1170964,0
2021-08-26,PIPO45,Ambient,Drought,225-256,193-224,161-192,228,217,175,#e4d9af,219,1170964,0
2021-08-26,PIPO45,Ambient,Drought,225-256,225-256,161-192,230,231,181,#e6e7b5,203,1170964,0
2021-08-26,PIPO45,Ambient,Drought,225-256,225-256,193-224,233,235,204,#e9ebcc,237,1170964,0
2021-08-26,PIPO45,Ambient,Drought,33-64,97-128,1-32,61,101,21,#3d6515,316,1170964,0
2021-08-26,PIPO45,Ambient,Drought,33-64,97-128,33-64,61,101,40,#3d6528,169,1170964,0
2021-08-26,PIPO45,Ambient,Drought,65-96,129-160,65-96,93,133,72,#5d8548,246,1170964,0
2021-08-26,PIPO45,Ambient,Drought,97-128,161-192,97-128,125,165,101,#7da565,250,1170964,0
2021-08-26,PIPO45,Ambient,Drought,97-128,33-64,1-32,101,60,23,#653c17,341,1170964,0
2021-08-26,PIPO45,Ambient,Drought,97-128,97-128,1-32,103,109,28,#676d1c,532,1170964,0
2021-08-26,PIPO49,Ambient,Drought,129-160,65-96,65-96,134,93,69,#865d45,100,1250962,0
2021-08-26,PIPO49,Ambient,Drought,161-192,129-160,33-64,179,135,59,#b3873b,124,1250962,0
2021-08-26,PIPO49,Ambient,Drought,161-192,193-224,97-128,179,196,121,#b3c479,561,1250962,0
2021-08-26,PIPO49,Ambient,Drought,161-192,97-128,33-64,170,116,57,#aa7439,456,1250962,0
2021-08-26,PIPO49,Ambient,Drought,193-224,129-160,65-96,199,140,84,#c78c54,156,1250962,0
2021-08-26,PIPO49,Ambient,Drought,193-224,129-160,97-128,200,154,109,#c89a6d,182,1250962,0
2021-08-26,PIPO49,Ambient,Drought,193-224,161-192,161-192,201,187,169,#c9bba9,506,1250962,0
2021-08-26,PIPO49,Ambient,Drought,193-224,161-192,97-128,203,169,119,#cba977,405,1250962,0
2021-08-26,PIPO49,Ambient,Drought,193-224,193-224,193-224,209,213,199,#d1d5c7,549,1250962,0
2021-08-26,PIPO49,Ambient,Drought,193-224,225-256,161-192,204,228,183,#cce4b7,194,1250962,0
2021-08-26,PIPO49,Ambient,Drought,193-224,225-256,193-224,213,232,203,#d5e8cb,223,1250962,0
2021-08-26,PIPO49,Ambient,Drought,225-256,193-224,161-192,231,209,178,#e7d1b2,100,1250962,0
2021-08-26,PIPO49,Ambient,Drought,33-64,97-128,1-32,61,100,28,#3d641c,344,1250962,0
2021-08-26,PIPO49,Ambient,Drought,97-128,161-192,65-96,124,163,91,#7ca35b,158,1250962,0
2021-08-26,PIPO49,Ambient,Drought,97-128,33-64,1-32,105,58,16,#693a10,147,1250962,0
2021-08-26,PIPO49,Ambient,Drought,97-128,65-96,1-32,108,77,28,#6c4d1c,559,1250962,0
