Date,SpeciesID,Treatment_temp,Treatment_water,red_class,green_class,blue_class,red,green,blue,col_hex,col_freq,col_total,col_share
2021-09-09,PIPO23,Ambient+HW,Drought,65-96,97-128,33-64,83,110,49,#536e31,150442,1621841,9.3
2021-09-09,PIPO34,Ambient+HW,Drought,97-128,129-160,65-96,117,140,80,#758c50,168997,1819602,9.3
2021-09-09,PIPO14,Ambient,Drought,65-96,65-96,33-64,80,81,48,#505130,98702,1124665,8.8
2021-09-09,PIPO10,Ambient+HW,Drought,97-128,129-160,65-96,116,142,79,#748e4f,151154,1742060,8.7
2021-09-09,PIPO44,Ambient,Drought,65-96,97-128,65-96,88,110,77,#586e4d,121611,1415858,8.6
2021-09-09,PIPO29,Ambient+HW,Drought,129-160,129-160,97-128,144,145,112,#909170,126792,1502551,8.4
2021-09-09,PIPO34,Ambient+HW,Drought,65-96,97-128,33-64,85,108,49,#556c31,148537,1819602,8.2
2021-09-09,PIPO45,Ambient,Drought,65-96,65-96,33-64,80,82,48,#505230,92551,1144052,8.1
2021-09-09,PIPO14,Ambient,Drought,97-128,129-160,65-96,115,140,82,#738c52,90350,1124665,8
2021-09-09,PIPO45,Ambient,Drought,97-128,129-160,65-96,117,139,81,#758b51,90606,1144052,7.9
2021-09-09,PIPO42,Ambient+HW,Drought,97-128,97-128,65-96,113,113,79,#71714f,110032,1410428,7.8
2021-09-09,PIPO49,Ambient,Drought,65-96,65-96,33-64,80,81,48,#505130,116512,1509018,7.7
2021-09-09,PIPO42,Ambient+HW,Drought,129-160,129-160,65-96,143,144,82,#8f9052,107775,1410428,7.6
2021-09-09,PIPO14,Ambient,Drought,97-128,129-160,97-128,119,142,108,#778e6c,83299,1124665,7.4
2021-09-09,PIPO42,Ambient+HW,Drought,65-96,97-128,33-64,86,110,47,#566e2f,104719,1410428,7.4
2021-09-09,PIPO14,Ambient,Drought,65-96,97-128,33-64,82,108,51,#526c33,76208,1124665,6.8
2021-09-09,PIPO44,Ambient,Drought,33-64,33-64,1-32,48,51,20,#303314,95636,1415858,6.8
2021-09-09,PIPO42,Ambient+HW,Drought,97-128,97-128,33-64,111,112,51,#6f7033,93323,1410428,6.6
2021-09-09,PIPO10,Ambient+HW,Drought,33-64,65-96,1-32,51,78,17,#334e11,113016,1742060,6.5
2021-09-09,PIPO45,Ambient,Drought,65-96,97-128,33-64,85,107,49,#556b31,73936,1144052,6.5
2021-09-09,PIPO29,Ambient+HW,Drought,97-128,97-128,33-64,110,112,52,#6e7034,94667,1502551,6.3
2021-09-09,PIPO42,Ambient+HW,Drought,97-128,129-160,33-64,114,139,52,#728b34,87590,1410428,6.2
2021-09-09,PIPO44,Ambient,Drought,97-128,129-160,97-128,120,141,109,#788d6d,85759,1415858,6.1
2021-09-09,PIPO44,Ambient,Drought,97-128,97-128,97-128,115,118,105,#737669,86205,1415858,6.1
2021-09-09,PIPO44,Ambient,Drought,129-160,129-160,97-128,143,144,113,#8f9071,83338,1415858,5.9
2021-09-09,PIPO49,Ambient,Drought,129-160,129-160,97-128,144,145,112,#909170,88360,1509018,5.9
2021-09-09,PIPO44,Ambient,Drought,65-96,97-128,33-64,82,107,52,#526b34,81689,1415858,5.8
2021-09-09,PIPO49,Ambient,Drought,65-96,97-128,65-96,88,111,75,#586f4b,87302,1509018,5.8
2021-09-09,PIPO49,Ambient,Drought,97-128,129-160,97-128,121,142,107,#798e6b,87395,1509018,5.8
2021-09-09,PIPO23,Ambient+HW,Drought,97-128,129-160,97-128,120,143,108,#788f6c,91938,1621841,5.7
2021-09-09,PIPO29,Ambient+HW,Drought,129-160,161-192,97-128,148,173,112,#94ad70,84996,1502551,5.7
2021-09-09,PIPO23,Ambient+HW,Drought,33-64,65-96,1-32,51,77,20,#334d14,90225,1621841,5.6
2021-09-09,PIPO45,Ambient,Drought,129-160,129-160,65-96,142,144,84,#8e9054,64121,1144052,5.6
2021-09-09,PIPO29,Ambient+HW,Drought,33-64,65-96,1-32,52,78,17,#344e11,81492,1502551,5.4
2021-09-09,PIPO39,Ambient,Drought,97-128,129-160,97-128,121,142,107,#798e6b,74449,1494758,5
2021-09-09,PIPO45,Ambient,Drought,129-160,161-192,97-128,149,171,112,#95ab70,56968,1144052,5
2021-09-09,PIPO42,Ambient+HW,Drought,129-160,161-192,97-128,151,171,111,#97ab6f,69447,1410428,4.9
2021-09-09,PIPO45,Ambient,Drought,161-192,161-192,129-160,176,177,144,#b0b190,56207,1144052,4.9
2021-09-09,PIPO34,Ambient+HW,Drought,97-128,129-160,97-128,122,140,107,#7a8c6b,85647,1819602,4.7
2021-09-09,PIPO39,Ambient,Drought,33-64,65-96,1-32,51,77,19,#334d13,64308,1494758,4.3
2021-09-09,PIPO45,Ambient,Drought,97-128,97-128,33-64,110,112,53,#6e7035,48917,1144052,4.3
2021-09-09,PIPO10,Ambient+HW,Drought,129-160,161-192,97-128,149,173,112,#95ad70,72327,1742060,4.2
2021-09-09,PIPO23,Ambient+HW,Drought,129-160,161-192,97-128,147,172,113,#93ac71,68057,1621841,4.2
2021-09-09,PIPO42,Ambient+HW,Drought,161-192,161-192,129-160,176,177,143,#b0b18f,59674,1410428,4.2
2021-09-09,PIPO42,Ambient+HW,Drought,65-96,65-96,33-64,81,81,47,#51512f,56939,1410428,4
2021-09-09,PIPO29,Ambient+HW,Drought,129-160,129-160,65-96,141,144,83,#8d9053,58221,1502551,3.9
2021-09-09,PIPO44,Ambient,Drought,33-64,65-96,1-32,50,75,22,#324b16,55057,1415858,3.9
2021-09-09,PIPO49,Ambient,Drought,33-64,65-96,1-32,52,76,20,#344c14,58770,1509018,3.9
2021-09-09,PIPO14,Ambient,Drought,65-96,97-128,65-96,87,111,76,#576f4c,41967,1124665,3.7
2021-09-09,PIPO44,Ambient,Drought,65-96,65-96,65-96,83,86,73,#535649,52270,1415858,3.7
2021-09-09,PIPO14,Ambient,Drought,129-160,161-192,97-128,147,170,115,#93aa73,40507,1124665,3.6
2021-09-09,PIPO23,Ambient+HW,Drought,33-64,33-64,1-32,47,52,18,#2f3412,56963,1621841,3.5
2021-09-09,PIPO34,Ambient+HW,Drought,97-128,97-128,33-64,111,111,54,#6f6f36,63504,1819602,3.5
2021-09-09,PIPO44,Ambient,Drought,33-64,33-64,33-64,50,54,41,#323629,49118,1415858,3.5
2021-09-09,PIPO49,Ambient,Drought,97-128,97-128,33-64,110,112,53,#6e7035,53341,1509018,3.5
2021-09-09,PIPO14,Ambient,Drought,97-128,97-128,97-128,115,118,105,#737669,38502,1124665,3.4
2021-09-09,PIPO29,Ambient+HW,Drought,65-96,65-96,1-32,77,79,23,#4d4f17,51058,1502551,3.4
2021-09-09,PIPO34,Ambient+HW,Drought,129-160,161-192,97-128,148,171,113,#94ab71,61849,1819602,3.4
2021-09-09,PIPO14,Ambient,Drought,129-160,129-160,129-160,146,151,137,#929789,35655,1124665,3.2
2021-09-09,PIPO14,Ambient,Drought,33-64,65-96,33-64,55,79,44,#374f2c,36390,1124665,3.2
2021-09-09,PIPO49,Ambient,Drought,97-128,97-128,97-128,116,117,105,#747569,47956,1509018,3.2
2021-09-09,PIPO10,Ambient+HW,Drought,97-128,97-128,33-64,108,112,54,#6c7036,53147,1742060,3.1
2021-09-09,PIPO23,Ambient+HW,Drought,33-64,65-96,33-64,56,79,43,#384f2b,49800,1621841,3.1
2021-09-09,PIPO23,Ambient+HW,Drought,65-96,97-128,65-96,88,111,75,#586f4b,50230,1621841,3.1
2021-09-09,PIPO44,Ambient,Drought,97-128,129-160,65-96,114,138,83,#728a53,44069,1415858,3.1
2021-09-09,PIPO34,Ambient+HW,Drought,97-128,97-128,97-128,116,117,105,#747569,55494,1819602,3
2021-09-09,PIPO39,Ambient,Drought,65-96,97-128,65-96,89,110,75,#596e4b,45439,1494758,3
2021-09-09,PIPO14,Ambient,Drought,129-160,161-192,129-160,152,173,140,#98ad8c,32289,1124665,2.9
2021-09-09,PIPO14,Ambient,Drought,161-192,161-192,129-160,173,179,144,#adb390,32146,1124665,2.9
2021-09-09,PIPO14,Ambient,Drought,97-128,97-128,33-64,111,111,54,#6f6f36,32102,1124665,2.9
2021-09-09,PIPO34,Ambient+HW,Drought,33-64,33-64,1-32,49,51,17,#313311,53364,1819602,2.9
2021-09-09,PIPO39,Ambient,Drought,129-160,161-192,97-128,147,171,113,#93ab71,43370,1494758,2.9
2021-09-09,PIPO45,Ambient,Drought,161-192,161-192,97-128,174,176,115,#aeb073,32879,1144052,2.9
2021-09-09,PIPO34,Ambient+HW,Drought,33-64,65-96,1-32,54,76,19,#364c13,50821,1819602,2.8
2021-09-09,PIPO39,Ambient,Drought,97-128,97-128,97-128,116,118,105,#747669,41225,1494758,2.8
2021-09-09,PIPO42,Ambient+HW,Drought,161-192,161-192,97-128,174,176,115,#aeb073,39306,1410428,2.8
2021-09-09,PIPO49,Ambient,Drought,33-64,65-96,33-64,57,79,43,#394f2b,42157,1509018,2.8
2021-09-09,PIPO10,Ambient+HW,Drought,97-128,129-160,97-128,122,140,107,#7a8c6b,44089,1742060,2.5
2021-09-09,PIPO45,Ambient,Drought,97-128,129-160,97-128,121,140,107,#798c6b,28568,1144052,2.5
2021-09-09,PIPO45,Ambient,Drought,97-128,97-128,97-128,117,118,105,#757669,29172,1144052,2.5
2021-09-09,PIPO49,Ambient,Drought,129-160,129-160,65-96,141,144,84,#8d9054,37553,1509018,2.5
2021-09-09,PIPO10,Ambient+HW,Drought,33-64,33-64,1-32,49,51,16,#313310,42476,1742060,2.4
2021-09-09,PIPO23,Ambient+HW,Drought,97-128,97-128,33-64,109,111,55,#6d6f37,39331,1621841,2.4
2021-09-09,PIPO23,Ambient+HW,Drought,97-128,97-128,97-128,116,118,105,#747669,38481,1621841,2.4
2021-09-09,PIPO34,Ambient+HW,Drought,129-160,129-160,65-96,142,142,86,#8e8e56,43538,1819602,2.4
2021-09-09,PIPO34,Ambient+HW,Drought,65-96,97-128,65-96,90,109,75,#5a6d4b,44354,1819602,2.4
2021-09-09,PIPO39,Ambient,Drought,97-128,97-128,33-64,109,111,55,#6d6f37,35203,1494758,2.4
2021-09-09,PIPO10,Ambient+HW,Drought,129-160,129-160,65-96,140,144,85,#8c9055,40051,1742060,2.3
2021-09-09,PIPO14,Ambient,Drought,33-64,65-96,1-32,50,77,22,#324d16,26095,1124665,2.3
2021-09-09,PIPO29,Ambient+HW,Drought,161-192,161-192,129-160,173,179,143,#adb38f,34134,1502551,2.3
2021-09-09,PIPO14,Ambient,Drought,129-160,129-160,65-96,143,142,84,#8f8e54,24583,1124665,2.2
2021-09-09,PIPO39,Ambient,Drought,129-160,129-160,65-96,140,142,86,#8c8e56,33629,1494758,2.2
2021-09-09,PIPO34,Ambient+HW,Drought,161-192,161-192,129-160,175,177,143,#afb18f,38945,1819602,2.1
2021-09-09,PIPO39,Ambient,Drought,129-160,129-160,129-160,147,150,137,#939689,31317,1494758,2.1
2021-09-09,PIPO42,Ambient+HW,Drought,65-96,97-128,1-32,80,107,24,#506b18,28933,1410428,2.1
2021-09-09,PIPO45,Ambient,Drought,33-64,65-96,1-32,53,75,19,#354b13,24342,1144052,2.1
2021-09-09,PIPO10,Ambient+HW,Drought,161-192,161-192,129-160,173,179,144,#adb390,34986,1742060,2
2021-09-09,PIPO23,Ambient+HW,Drought,129-160,161-192,129-160,152,174,140,#98ae8c,33099,1621841,2
2021-09-09,PIPO23,Ambient+HW,Drought,161-192,161-192,129-160,174,178,144,#aeb290,32824,1621841,2
2021-09-09,PIPO39,Ambient,Drought,161-192,161-192,129-160,175,177,144,#afb190,29667,1494758,2
2021-09-09,PIPO42,Ambient+HW,Drought,129-160,161-192,65-96,146,170,83,#92aa53,28905,1410428,2
2021-09-09,PIPO42,Ambient+HW,Drought,65-96,65-96,1-32,78,80,22,#4e5016,28913,1410428,2
2021-09-09,PIPO10,Ambient+HW,Drought,65-96,65-96,1-32,76,80,24,#4c5018,33373,1742060,1.9
2021-09-09,PIPO23,Ambient+HW,Drought,129-160,129-160,65-96,141,142,86,#8d8e56,30984,1621841,1.9
2021-09-09,PIPO29,Ambient+HW,Drought,97-128,129-160,33-64,111,138,56,#6f8a38,28233,1502551,1.9
2021-09-09,PIPO39,Ambient,Drought,33-64,65-96,33-64,56,79,43,#384f2b,29009,1494758,1.9
2021-09-09,PIPO42,Ambient+HW,Drought,129-160,97-128,65-96,143,117,79,#8f754f,26844,1410428,1.9
2021-09-09,PIPO42,Ambient+HW,Drought,33-64,65-96,1-32,54,78,16,#364e10,26431,1410428,1.9
2021-09-09,PIPO29,Ambient+HW,Drought,33-64,33-64,1-32,49,52,15,#31340f,26465,1502551,1.8
2021-09-09,PIPO45,Ambient,Drought,129-160,129-160,129-160,148,149,137,#949589,21003,1144052,1.8
2021-09-09,PIPO10,Ambient+HW,Drought,65-96,97-128,65-96,90,109,74,#5a6d4a,29047,1742060,1.7
2021-09-09,PIPO10,Ambient+HW,Drought,97-128,129-160,33-64,110,139,55,#6e8b37,30122,1742060,1.7
2021-09-09,PIPO45,Ambient,Drought,65-96,97-128,65-96,89,109,75,#596d4b,19068,1144052,1.7
2021-09-09,PIPO23,Ambient+HW,Drought,129-160,129-160,129-160,146,150,137,#929689,26211,1621841,1.6
2021-09-09,PIPO29,Ambient+HW,Drought,97-128,129-160,97-128,123,141,106,#7b8d6a,24396,1502551,1.6
2021-09-09,PIPO34,Ambient+HW,Drought,129-160,129-160,129-160,148,149,137,#949589,29775,1819602,1.6
2021-09-09,PIPO34,Ambient+HW,Drought,33-64,65-96,33-64,59,77,43,#3b4d2b,29423,1819602,1.6
2021-09-09,PIPO10,Ambient+HW,Drought,97-128,97-128,97-128,117,117,105,#757569,25720,1742060,1.5
2021-09-09,PIPO14,Ambient,Drought,65-96,65-96,65-96,83,86,73,#535649,16903,1124665,1.5
2021-09-09,PIPO29,Ambient+HW,Drought,65-96,97-128,1-32,78,106,25,#4e6a19,23120,1502551,1.5
2021-09-09,PIPO34,Ambient+HW,Drought,129-160,97-128,65-96,142,116,79,#8e744f,27552,1819602,1.5
2021-09-09,PIPO34,Ambient+HW,Drought,65-96,65-96,1-32,77,79,25,#4d4f19,27498,1819602,1.5
2021-09-09,PIPO39,Ambient,Drought,129-160,161-192,129-160,153,172,139,#99ac8b,22265,1494758,1.5
2021-09-09,PIPO42,Ambient+HW,Drought,161-192,129-160,97-128,175,149,110,#af956e,21355,1410428,1.5
2021-09-09,PIPO42,Ambient+HW,Drought,97-128,129-160,97-128,123,138,106,#7b8a6a,20659,1410428,1.5
2021-09-09,PIPO45,Ambient,Drought,129-160,97-128,65-96,142,116,80,#8e7450,16716,1144052,1.5
2021-09-09,PIPO10,Ambient+HW,Drought,33-64,65-96,33-64,58,77,42,#3a4d2a,24194,1742060,1.4
2021-09-09,PIPO23,Ambient+HW,Drought,65-96,65-96,1-32,77,79,25,#4d4f19,22268,1621841,1.4
2021-09-09,PIPO29,Ambient+HW,Drought,161-192,161-192,97-128,171,177,116,#abb174,20578,1502551,1.4
2021-09-09,PIPO34,Ambient+HW,Drought,129-160,161-192,129-160,154,172,139,#9aac8b,25947,1819602,1.4
2021-09-09,PIPO34,Ambient+HW,Drought,97-128,65-96,33-64,111,84,48,#6f5430,25578,1819602,1.4
2021-09-09,PIPO42,Ambient+HW,Drought,129-160,129-160,129-160,149,150,137,#959689,19817,1410428,1.4
2021-09-09,PIPO44,Ambient,Drought,129-160,129-160,129-160,147,150,137,#939689,19922,1415858,1.4
2021-09-09,PIPO45,Ambient,Drought,161-192,129-160,97-128,173,148,112,#ad9470,15887,1144052,1.4
2021-09-09,PIPO10,Ambient+HW,Drought,129-160,129-160,129-160,147,150,137,#939689,22392,1742060,1.3
2021-09-09,PIPO14,Ambient,Drought,33-64,33-64,1-32,48,51,20,#303314,14490,1124665,1.3
2021-09-09,PIPO29,Ambient+HW,Drought,129-160,161-192,65-96,143,169,87,#8fa957,20094,1502551,1.3
2021-09-09,PIPO34,Ambient+HW,Drought,65-96,65-96,65-96,85,85,73,#555549,23711,1819602,1.3
2021-09-09,PIPO39,Ambient,Drought,33-64,33-64,1-32,47,53,18,#2f3512,19978,1494758,1.3
2021-09-09,PIPO39,Ambient,Drought,65-96,65-96,65-96,84,86,73,#545649,19569,1494758,1.3
2021-09-09,PIPO45,Ambient,Drought,33-64,33-64,1-32,48,53,18,#303512,14399,1144052,1.3
2021-09-09,PIPO45,Ambient,Drought,65-96,65-96,1-32,77,80,24,#4d5018,15163,1144052,1.3
2021-09-09,PIPO45,Ambient,Drought,65-96,65-96,65-96,84,86,73,#545649,15342,1144052,1.3
2021-09-09,PIPO49,Ambient,Drought,129-160,97-128,65-96,142,116,80,#8e7450,19413,1509018,1.3
2021-09-09,PIPO49,Ambient,Drought,129-160,161-192,97-128,148,168,113,#94a871,18745,1509018,1.2
2021-09-09,PIPO10,Ambient+HW,Drought,129-160,161-192,129-160,154,173,138,#9aad8a,19603,1742060,1.1
2021-09-09,PIPO10,Ambient+HW,Drought,65-96,97-128,1-32,77,108,25,#4d6c19,19217,1742060,1.1
2021-09-09,PIPO29,Ambient+HW,Drought,161-192,193-224,129-160,181,202,144,#b5ca90,16270,1502551,1.1
2021-09-09,PIPO39,Ambient,Drought,129-160,97-128,65-96,141,116,80,#8d7450,16939,1494758,1.1
2021-09-09,PIPO42,Ambient+HW,Drought,161-192,193-224,129-160,183,201,144,#b7c990,15656,1410428,1.1
2021-09-09,PIPO42,Ambient+HW,Drought,97-128,97-128,97-128,118,118,105,#767669,15662,1410428,1.1
2021-09-09,PIPO49,Ambient,Drought,161-192,129-160,97-128,174,148,112,#ae9470,17035,1509018,1.1
2021-09-09,PIPO49,Ambient,Drought,161-192,161-192,129-160,176,176,144,#b0b090,16957,1509018,1.1
2021-09-09,PIPO49,Ambient,Drought,65-96,65-96,1-32,78,80,25,#4e5019,16768,1509018,1.1
2021-09-09,PIPO49,Ambient,Drought,97-128,65-96,33-64,110,83,48,#6e5330,16450,1509018,1.1
2021-09-09,PIPO23,Ambient+HW,Drought,65-96,65-96,65-96,84,86,73,#545649,17005,1621841,1
2021-09-09,PIPO29,Ambient+HW,Drought,97-128,97-128,97-128,117,117,105,#757569,14838,1502551,1
2021-09-09,PIPO39,Ambient,Drought,65-96,65-96,1-32,76,81,25,#4c5119,14700,1494758,1
2021-09-09,PIPO42,Ambient+HW,Drought,97-128,65-96,33-64,111,85,47,#6f552f,13440,1410428,1
2021-09-09,PIPO45,Ambient,Drought,129-160,161-192,129-160,154,172,138,#9aac8a,11584,1144052,1
2021-09-09,PIPO45,Ambient,Drought,33-64,65-96,33-64,58,78,44,#3a4e2c,10959,1144052,1
2021-09-09,PIPO49,Ambient,Drought,33-64,33-64,1-32,47,53,19,#2f3513,14362,1509018,1
2021-09-09,PIPO49,Ambient,Drought,65-96,65-96,65-96,84,86,73,#545649,14656,1509018,1
2021-09-09,PIPO10,Ambient+HW,Drought,97-128,65-96,33-64,109,84,50,#6d5432,15330,1742060,0.9
2021-09-09,PIPO29,Ambient+HW,Drought,129-160,129-160,129-160,148,150,137,#949689,14260,1502551,0.9
2021-09-09,PIPO42,Ambient+HW,Drought,129-160,161-192,129-160,155,170,138,#9baa8a,13015,1410428,0.9
2021-09-09,PIPO45,Ambient,Drought,161-192,193-224,129-160,182,200,145,#b6c891,10210,1144052,0.9
2021-09-09,PIPO10,Ambient+HW,Drought,129-160,161-192,65-96,141,170,88,#8daa58,13676,1742060,0.8
2021-09-09,PIPO10,Ambient+HW,Drought,65-96,65-96,65-96,85,85,73,#555549,14561,1742060,0.8
2021-09-09,PIPO14,Ambient,Drought,33-64,33-64,33-64,50,54,41,#323629,8506,1124665,0.8
2021-09-09,PIPO14,Ambient,Drought,97-128,65-96,33-64,110,84,48,#6e5430,8732,1124665,0.8
2021-09-09,PIPO29,Ambient+HW,Drought,129-160,161-192,129-160,154,172,138,#9aac8a,12399,1502551,0.8
2021-09-09,PIPO29,Ambient+HW,Drought,65-96,97-128,65-96,91,109,73,#5b6d49,12536,1502551,0.8
2021-09-09,PIPO34,Ambient+HW,Drought,33-64,33-64,33-64,52,52,41,#343429,14756,1819602,0.8
2021-09-09,PIPO39,Ambient,Drought,161-192,129-160,97-128,173,148,112,#ad9470,12053,1494758,0.8
2021-09-09,PIPO42,Ambient+HW,Drought,33-64,33-64,1-32,51,51,15,#33330f,11923,1410428,0.8
2021-09-09,PIPO44,Ambient,Drought,161-192,129-160,97-128,173,147,112,#ad9370,10917,1415858,0.8
2021-09-09,PIPO44,Ambient,Drought,161-192,161-192,129-160,175,175,145,#afaf91,11699,1415858,0.8
2021-09-09,PIPO10,Ambient+HW,Drought,161-192,193-224,129-160,180,203,145,#b4cb91,11441,1742060,0.7
2021-09-09,PIPO14,Ambient,Drought,129-160,97-128,65-96,141,117,80,#8d7550,7604,1124665,0.7
2021-09-09,PIPO14,Ambient,Drought,161-192,161-192,97-128,174,174,115,#aeae73,7648,1124665,0.7
2021-09-09,PIPO23,Ambient+HW,Drought,129-160,97-128,65-96,141,116,80,#8d7450,11792,1621841,0.7
2021-09-09,PIPO23,Ambient+HW,Drought,97-128,65-96,33-64,109,85,48,#6d5530,11102,1621841,0.7
2021-09-09,PIPO29,Ambient+HW,Drought,97-128,65-96,33-64,108,86,48,#6c5630,10380,1502551,0.7
2021-09-09,PIPO42,Ambient+HW,Drought,161-192,129-160,65-96,173,142,85,#ad8e55,10396,1410428,0.7
2021-09-09,PIPO44,Ambient,Drought,129-160,97-128,65-96,142,115,81,#8e7351,10595,1415858,0.7
2021-09-09,PIPO45,Ambient,Drought,193-224,193-224,161-192,205,208,174,#cdd0ae,8246,1144052,0.7
2021-09-09,PIPO49,Ambient,Drought,129-160,129-160,129-160,147,150,136,#939688,11307,1509018,0.7
2021-09-09,PIPO49,Ambient,Drought,97-128,129-160,33-64,114,136,58,#72883a,11018,1509018,0.7
2021-09-09,PIPO10,Ambient+HW,Drought,161-192,161-192,97-128,170,177,118,#aab176,10696,1742060,0.6
2021-09-09,PIPO23,Ambient+HW,Drought,161-192,193-224,129-160,177,200,149,#b1c895,10427,1621841,0.6
2021-09-09,PIPO23,Ambient+HW,Drought,33-64,33-64,33-64,51,53,41,#333529,10282,1621841,0.6
2021-09-09,PIPO29,Ambient+HW,Drought,129-160,97-128,65-96,140,117,80,#8c7550,8475,1502551,0.6
2021-09-09,PIPO29,Ambient+HW,Drought,65-96,65-96,65-96,86,86,73,#565649,9017,1502551,0.6
2021-09-09,PIPO34,Ambient+HW,Drought,161-192,129-160,97-128,174,149,111,#ae956f,11210,1819602,0.6
2021-09-09,PIPO34,Ambient+HW,Drought,161-192,161-192,97-128,175,172,118,#afac76,10694,1819602,0.6
2021-09-09,PIPO39,Ambient,Drought,193-224,161-192,129-160,203,180,145,#cbb491,9068,1494758,0.6
2021-09-09,PIPO42,Ambient+HW,Drought,129-160,97-128,33-64,142,110,55,#8e6e37,8236,1410428,0.6
2021-09-09,PIPO42,Ambient+HW,Drought,193-224,193-224,161-192,205,209,175,#cdd1af,8779,1410428,0.6
2021-09-09,PIPO42,Ambient+HW,Drought,65-96,33-64,1-32,78,54,15,#4e360f,7819,1410428,0.6
2021-09-09,PIPO44,Ambient,Drought,129-160,161-192,129-160,152,171,140,#98ab8c,8022,1415858,0.6
2021-09-09,PIPO45,Ambient,Drought,129-160,161-192,65-96,146,167,88,#92a758,6298,1144052,0.6
2021-09-09,PIPO45,Ambient,Drought,97-128,65-96,33-64,111,86,48,#6f5630,6780,1144052,0.6
2021-09-09,PIPO10,Ambient+HW,Drought,129-160,97-128,65-96,140,115,80,#8c7350,8082,1742060,0.5
2021-09-09,PIPO14,Ambient,Drought,161-192,193-224,129-160,178,199,149,#b2c795,5267,1124665,0.5
2021-09-09,PIPO14,Ambient,Drought,65-96,65-96,1-32,77,79,26,#4d4f1a,6065,1124665,0.5
2021-09-09,PIPO29,Ambient+HW,Drought,33-64,65-96,33-64,59,78,40,#3b4e28,7842,1502551,0.5
