Date,SpeciesID,Treatment_temp,Treatment_water,red_class,green_class,blue_class,red,green,blue,col_hex,col_freq,col_total,col_share
2021-09-24,PIPO10,Ambient+HW,Drought,33-64,65-96,1-32,49,79,20,#314f14,95592,1366343,7
2021-09-24,PIPO14,Ambient,Drought,65-96,97-128,65-96,86,111,77,#566f4d,54811,805057,6.8
2021-09-24,PIPO34,Ambient+HW,Drought,65-96,97-128,65-96,88,111,76,#586f4c,81112,1198838,6.8
2021-09-24,PIPO39,Ambient,Drought,129-160,129-160,97-128,143,145,113,#8f9171,64849,1005035,6.5
2021-09-24,PIPO14,Ambient,Drought,97-128,129-160,65-96,113,139,84,#718b54,51260,805057,6.4
2021-09-24,PIPO23,Ambient+HW,Drought,129-160,129-160,97-128,143,145,113,#8f9171,95296,1484554,6.4
2021-09-24,PIPO44,Ambient,Drought,33-64,33-64,1-32,48,50,21,#303215,48336,752515,6.4
2021-09-24,PIPO14,Ambient,Drought,65-96,97-128,33-64,81,107,53,#516b35,49748,805057,6.2
2021-09-24,PIPO14,Ambient,Drought,33-64,65-96,33-64,54,79,45,#364f2d,47906,805057,6
2021-09-24,PIPO39,Ambient,Drought,33-64,65-96,1-32,49,77,21,#314d15,58830,1005035,5.9
2021-09-24,PIPO10,Ambient+HW,Drought,33-64,65-96,33-64,57,79,43,#394f2b,76696,1366343,5.6
2021-09-24,PIPO29,Ambient+HW,Drought,129-160,161-192,97-128,147,173,113,#93ad71,68610,1232728,5.6
2021-09-24,PIPO10,Ambient+HW,Drought,65-96,97-128,65-96,88,111,76,#586f4c,75346,1366343,5.5
2021-09-24,PIPO45,Ambient,Drought,97-128,129-160,97-128,119,141,109,#778d6d,66785,1211717,5.5
2021-09-24,PIPO23,Ambient+HW,Drought,33-64,65-96,1-32,49,77,21,#314d15,77219,1484554,5.2
2021-09-24,PIPO44,Ambient,Drought,65-96,65-96,65-96,82,86,73,#525649,38830,752515,5.2
2021-09-24,PIPO42,Ambient+HW,Drought,65-96,65-96,33-64,80,81,48,#505130,74610,1497182,5
2021-09-24,PIPO29,Ambient+HW,Drought,97-128,129-160,97-128,121,142,108,#798e6c,58335,1232728,4.7
2021-09-24,PIPO14,Ambient,Drought,97-128,97-128,97-128,114,119,105,#727769,36755,805057,4.6
2021-09-24,PIPO44,Ambient,Drought,129-160,129-160,97-128,143,143,113,#8f8f71,34937,752515,4.6
2021-09-24,PIPO34,Ambient+HW,Drought,33-64,65-96,33-64,57,78,44,#394e2c,53587,1198838,4.5
2021-09-24,PIPO34,Ambient+HW,Drought,97-128,97-128,97-128,115,118,105,#737669,54356,1198838,4.5
2021-09-24,PIPO44,Ambient,Drought,65-96,97-128,33-64,81,107,55,#516b37,33789,752515,4.5
2021-09-24,PIPO49,Ambient,Drought,33-64,65-96,1-32,50,77,21,#324d15,74012,1641278,4.5
2021-09-24,PIPO49,Ambient,Drought,97-128,97-128,97-128,114,118,106,#72766a,74334,1641278,4.5
2021-09-24,PIPO42,Ambient+HW,Drought,97-128,129-160,97-128,121,141,108,#798d6c,64460,1497182,4.3
2021-09-24,PIPO44,Ambient,Drought,33-64,33-64,33-64,50,54,41,#323629,32659,752515,4.3
2021-09-24,PIPO45,Ambient,Drought,65-96,97-128,65-96,86,110,77,#566e4d,51678,1211717,4.3
2021-09-24,PIPO23,Ambient+HW,Drought,33-64,33-64,1-32,48,52,19,#303413,61758,1484554,4.2
2021-09-24,PIPO42,Ambient+HW,Drought,129-160,161-192,97-128,148,172,112,#94ac70,62882,1497182,4.2
2021-09-24,PIPO34,Ambient+HW,Drought,33-64,65-96,1-32,51,76,21,#334c15,48800,1198838,4.1
2021-09-24,PIPO42,Ambient+HW,Drought,33-64,65-96,1-32,51,78,18,#334e12,59907,1497182,4
2021-09-24,PIPO45,Ambient,Drought,33-64,65-96,33-64,54,79,45,#364f2d,48827,1211717,4
2021-09-24,PIPO39,Ambient,Drought,97-128,97-128,97-128,114,118,105,#727669,38178,1005035,3.8
2021-09-24,PIPO10,Ambient+HW,Drought,33-64,33-64,1-32,48,51,19,#303313,50248,1366343,3.7
2021-09-24,PIPO23,Ambient+HW,Drought,97-128,97-128,97-128,114,118,106,#72766a,52899,1484554,3.6
2021-09-24,PIPO49,Ambient,Drought,129-160,129-160,97-128,144,145,112,#909170,59059,1641278,3.6
2021-09-24,PIPO42,Ambient+HW,Drought,161-192,161-192,129-160,176,177,144,#b0b190,52467,1497182,3.5
2021-09-24,PIPO45,Ambient,Drought,33-64,65-96,1-32,51,76,21,#334c15,41944,1211717,3.5
2021-09-24,PIPO34,Ambient+HW,Drought,33-64,33-64,1-32,48,51,19,#303313,37984,1198838,3.2
2021-09-24,PIPO45,Ambient,Drought,129-160,161-192,97-128,148,171,113,#94ab71,38920,1211717,3.2
2021-09-24,PIPO39,Ambient,Drought,33-64,33-64,1-32,48,51,20,#303314,31632,1005035,3.1
2021-09-24,PIPO10,Ambient+HW,Drought,129-160,161-192,97-128,145,172,114,#91ac72,40363,1366343,3
2021-09-24,PIPO14,Ambient,Drought,129-160,129-160,129-160,144,151,137,#909789,23972,805057,3
2021-09-24,PIPO29,Ambient+HW,Drought,33-64,33-64,1-32,49,51,17,#313311,37332,1232728,3
2021-09-24,PIPO42,Ambient+HW,Drought,97-128,97-128,33-64,110,112,53,#6e7035,43791,1497182,2.9
2021-09-24,PIPO45,Ambient,Drought,97-128,97-128,97-128,115,118,105,#737669,35045,1211717,2.9
2021-09-24,PIPO44,Ambient,Drought,33-64,65-96,1-32,49,74,25,#314a19,20764,752515,2.8
2021-09-24,PIPO45,Ambient,Drought,129-160,129-160,65-96,142,143,84,#8e8f54,33334,1211717,2.8
2021-09-24,PIPO45,Ambient,Drought,33-64,33-64,1-32,48,51,18,#303312,33620,1211717,2.8
2021-09-24,PIPO45,Ambient,Drought,97-128,97-128,33-64,110,111,53,#6e6f35,33632,1211717,2.8
2021-09-24,PIPO42,Ambient+HW,Drought,129-160,129-160,65-96,142,143,84,#8e8f54,40926,1497182,2.7
2021-09-24,PIPO45,Ambient,Drought,161-192,161-192,129-160,175,177,144,#afb190,32657,1211717,2.7
2021-09-24,PIPO10,Ambient+HW,Drought,97-128,97-128,97-128,115,118,105,#737669,35731,1366343,2.6
2021-09-24,PIPO14,Ambient,Drought,33-64,33-64,1-32,49,51,20,#313314,21134,805057,2.6
2021-09-24,PIPO34,Ambient+HW,Drought,129-160,129-160,129-160,145,150,137,#919689,30597,1198838,2.6
2021-09-24,PIPO14,Ambient,Drought,97-128,97-128,33-64,110,109,56,#6e6d38,20403,805057,2.5
2021-09-24,PIPO23,Ambient+HW,Drought,129-160,161-192,97-128,144,172,116,#90ac74,36541,1484554,2.5
2021-09-24,PIPO29,Ambient+HW,Drought,33-64,65-96,33-64,56,79,42,#384f2a,30569,1232728,2.5
2021-09-24,PIPO39,Ambient,Drought,65-96,65-96,65-96,82,86,73,#525649,24897,1005035,2.5
2021-09-24,PIPO23,Ambient+HW,Drought,129-160,161-192,129-160,150,175,141,#96af8d,36011,1484554,2.4
2021-09-24,PIPO42,Ambient+HW,Drought,97-128,129-160,33-64,111,140,55,#6f8c37,35346,1497182,2.4
2021-09-24,PIPO14,Ambient,Drought,33-64,65-96,1-32,49,75,24,#314b18,18276,805057,2.3
2021-09-24,PIPO29,Ambient+HW,Drought,65-96,97-128,65-96,89,111,75,#596f4b,27920,1232728,2.3
2021-09-24,PIPO10,Ambient+HW,Drought,129-160,129-160,129-160,145,151,137,#919789,29501,1366343,2.2
2021-09-24,PIPO10,Ambient+HW,Drought,129-160,161-192,129-160,152,173,140,#98ad8c,30043,1366343,2.2
2021-09-24,PIPO14,Ambient,Drought,65-96,65-96,65-96,82,87,73,#525749,16518,805057,2.1
2021-09-24,PIPO29,Ambient+HW,Drought,161-192,161-192,129-160,173,178,144,#adb290,26263,1232728,2.1
2021-09-24,PIPO42,Ambient+HW,Drought,129-160,97-128,65-96,142,116,79,#8e744f,31410,1497182,2.1
2021-09-24,PIPO44,Ambient,Drought,129-160,129-160,129-160,145,150,137,#919689,15663,752515,2.1
2021-09-24,PIPO45,Ambient,Drought,129-160,129-160,129-160,147,150,137,#939689,25370,1211717,2.1
2021-09-24,PIPO23,Ambient+HW,Drought,129-160,129-160,129-160,145,150,137,#919689,30215,1484554,2
2021-09-24,PIPO29,Ambient+HW,Drought,129-160,161-192,129-160,153,174,139,#99ae8b,25205,1232728,2
2021-09-24,PIPO29,Ambient+HW,Drought,97-128,97-128,33-64,109,111,55,#6d6f37,24822,1232728,2
2021-09-24,PIPO34,Ambient+HW,Drought,129-160,161-192,129-160,152,173,140,#98ad8c,24224,1198838,2
2021-09-24,PIPO34,Ambient+HW,Drought,129-160,161-192,97-128,145,170,115,#91aa73,23423,1198838,2
2021-09-24,PIPO42,Ambient+HW,Drought,65-96,97-128,65-96,89,110,75,#596e4b,29462,1497182,2
2021-09-24,PIPO42,Ambient+HW,Drought,97-128,97-128,97-128,116,118,105,#747669,29395,1497182,2
2021-09-24,PIPO42,Ambient+HW,Drought,129-160,129-160,129-160,147,150,137,#939689,28397,1497182,1.9
2021-09-24,PIPO42,Ambient+HW,Drought,129-160,161-192,129-160,153,173,140,#99ad8c,28605,1497182,1.9
2021-09-24,PIPO45,Ambient,Drought,129-160,97-128,65-96,141,117,80,#8d7550,23526,1211717,1.9
2021-09-24,PIPO23,Ambient+HW,Drought,65-96,65-96,65-96,82,86,73,#525649,26736,1484554,1.8
2021-09-24,PIPO29,Ambient+HW,Drought,65-96,65-96,1-32,76,79,25,#4c4f19,22617,1232728,1.8
2021-09-24,PIPO34,Ambient+HW,Drought,65-96,65-96,65-96,83,86,73,#535649,21027,1198838,1.8
2021-09-24,PIPO49,Ambient,Drought,65-96,65-96,65-96,82,87,73,#525749,30276,1641278,1.8
2021-09-24,PIPO14,Ambient,Drought,129-160,161-192,129-160,150,173,142,#96ad8e,13358,805057,1.7
2021-09-24,PIPO39,Ambient,Drought,129-160,129-160,129-160,146,150,137,#929689,17152,1005035,1.7
2021-09-24,PIPO29,Ambient+HW,Drought,129-160,129-160,129-160,146,150,137,#929689,19149,1232728,1.6
2021-09-24,PIPO29,Ambient+HW,Drought,129-160,129-160,65-96,141,143,86,#8d8f56,20267,1232728,1.6
2021-09-24,PIPO49,Ambient,Drought,97-128,97-128,33-64,108,112,55,#6c7037,26548,1641278,1.6
2021-09-24,PIPO10,Ambient+HW,Drought,161-192,161-192,129-160,171,179,145,#abb391,20038,1366343,1.5
2021-09-24,PIPO10,Ambient+HW,Drought,65-96,65-96,65-96,84,86,73,#545649,19812,1366343,1.5
2021-09-24,PIPO42,Ambient+HW,Drought,161-192,129-160,97-128,174,149,111,#ae956f,23146,1497182,1.5
2021-09-24,PIPO42,Ambient+HW,Drought,97-128,65-96,33-64,111,84,48,#6f5430,22831,1497182,1.5
2021-09-24,PIPO44,Ambient,Drought,97-128,129-160,65-96,114,136,86,#728856,11330,752515,1.5
2021-09-24,PIPO45,Ambient,Drought,129-160,161-192,129-160,152,172,140,#98ac8c,18561,1211717,1.5
2021-09-24,PIPO45,Ambient,Drought,161-192,129-160,97-128,173,148,112,#ad9470,17916,1211717,1.5
2021-09-24,PIPO14,Ambient,Drought,129-160,129-160,65-96,142,140,87,#8e8c57,11234,805057,1.4
2021-09-24,PIPO29,Ambient+HW,Drought,97-128,97-128,97-128,116,118,105,#747669,17585,1232728,1.4
2021-09-24,PIPO39,Ambient,Drought,33-64,33-64,33-64,50,54,41,#323629,14230,1005035,1.4
2021-09-24,PIPO42,Ambient+HW,Drought,33-64,65-96,33-64,56,79,43,#384f2b,20552,1497182,1.4
2021-09-24,PIPO14,Ambient,Drought,33-64,33-64,33-64,50,54,41,#323629,10668,805057,1.3
2021-09-24,PIPO42,Ambient+HW,Drought,65-96,65-96,1-32,77,79,24,#4d4f18,20116,1497182,1.3
2021-09-24,PIPO45,Ambient,Drought,65-96,65-96,65-96,82,87,73,#525749,16271,1211717,1.3
2021-09-24,PIPO14,Ambient,Drought,97-128,65-96,33-64,109,84,49,#6d5431,9519,805057,1.2
2021-09-24,PIPO23,Ambient+HW,Drought,33-64,33-64,33-64,50,54,41,#323629,18371,1484554,1.2
2021-09-24,PIPO29,Ambient+HW,Drought,97-128,65-96,33-64,109,84,49,#6d5431,14524,1232728,1.2
2021-09-24,PIPO34,Ambient+HW,Drought,33-64,33-64,33-64,51,53,41,#333529,14220,1198838,1.2
2021-09-24,PIPO42,Ambient+HW,Drought,33-64,33-64,1-32,49,51,16,#313310,18153,1497182,1.2
2021-09-24,PIPO49,Ambient,Drought,33-64,33-64,1-32,47,53,20,#2f3514,19369,1641278,1.2
2021-09-24,PIPO29,Ambient+HW,Drought,129-160,97-128,65-96,139,117,81,#8b7551,13107,1232728,1.1
2021-09-24,PIPO39,Ambient,Drought,129-160,161-192,97-128,145,170,116,#91aa74,11371,1005035,1.1
2021-09-24,PIPO14,Ambient,Drought,129-160,161-192,97-128,145,168,117,#91a875,7943,805057,1
2021-09-24,PIPO14,Ambient,Drought,129-160,97-128,65-96,141,117,80,#8d7550,7923,805057,1
2021-09-24,PIPO29,Ambient+HW,Drought,97-128,129-160,33-64,109,137,57,#6d8939,12630,1232728,1
2021-09-24,PIPO34,Ambient+HW,Drought,161-192,161-192,129-160,173,176,146,#adb092,12316,1198838,1
2021-09-24,PIPO42,Ambient+HW,Drought,161-192,161-192,97-128,173,174,117,#adae75,14962,1497182,1
2021-09-24,PIPO42,Ambient+HW,Drought,65-96,97-128,1-32,77,107,26,#4d6b1a,15199,1497182,1
2021-09-24,PIPO45,Ambient,Drought,161-192,161-192,97-128,174,175,116,#aeaf74,11641,1211717,1
2021-09-24,PIPO45,Ambient,Drought,97-128,65-96,33-64,110,84,49,#6e5431,12170,1211717,1
2021-09-24,PIPO49,Ambient,Drought,161-192,129-160,97-128,173,147,113,#ad9371,16477,1641278,1
2021-09-24,PIPO14,Ambient,Drought,161-192,161-192,129-160,172,178,145,#acb291,7067,805057,0.9
2021-09-24,PIPO23,Ambient+HW,Drought,161-192,161-192,129-160,172,178,145,#acb291,14023,1484554,0.9
2021-09-24,PIPO39,Ambient,Drought,129-160,161-192,129-160,153,171,139,#99ab8b,8659,1005035,0.9
2021-09-24,PIPO39,Ambient,Drought,129-160,97-128,65-96,139,116,84,#8b7454,8742,1005035,0.9
2021-09-24,PIPO42,Ambient+HW,Drought,129-160,161-192,65-96,143,169,86,#8fa956,13963,1497182,0.9
2021-09-24,PIPO42,Ambient+HW,Drought,161-192,193-224,129-160,179,200,146,#b3c892,12770,1497182,0.9
2021-09-24,PIPO44,Ambient,Drought,129-160,97-128,65-96,140,115,83,#8c7353,6731,752515,0.9
2021-09-24,PIPO45,Ambient,Drought,33-64,33-64,33-64,50,54,41,#323629,10684,1211717,0.9
2021-09-24,PIPO45,Ambient,Drought,65-96,65-96,1-32,77,80,25,#4d5019,11195,1211717,0.9
2021-09-24,PIPO49,Ambient,Drought,129-160,129-160,129-160,146,150,137,#929689,14017,1641278,0.9
2021-09-24,PIPO49,Ambient,Drought,129-160,129-160,65-96,140,145,85,#8c9155,14870,1641278,0.9
2021-09-24,PIPO49,Ambient,Drought,129-160,161-192,97-128,146,170,114,#92aa72,14580,1641278,0.9
2021-09-24,PIPO49,Ambient,Drought,129-160,97-128,65-96,141,115,81,#8d7351,15050,1641278,0.9
2021-09-24,PIPO10,Ambient+HW,Drought,33-64,33-64,33-64,52,53,41,#343529,10825,1366343,0.8
2021-09-24,PIPO14,Ambient,Drought,65-96,65-96,1-32,76,77,27,#4c4d1b,6350,805057,0.8
2021-09-24,PIPO23,Ambient+HW,Drought,97-128,97-128,33-64,109,110,56,#6d6e38,11361,1484554,0.8
2021-09-24,PIPO29,Ambient+HW,Drought,161-192,193-224,129-160,177,202,146,#b1ca92,9649,1232728,0.8
2021-09-24,PIPO29,Ambient+HW,Drought,65-96,65-96,65-96,85,85,73,#555549,10092,1232728,0.8
2021-09-24,PIPO29,Ambient+HW,Drought,65-96,97-128,1-32,75,106,27,#4b6a1b,10015,1232728,0.8
2021-09-24,PIPO34,Ambient+HW,Drought,97-128,97-128,33-64,108,110,58,#6c6e3a,9622,1198838,0.8
2021-09-24,PIPO44,Ambient,Drought,161-192,129-160,97-128,171,147,115,#ab9373,5708,752515,0.8
2021-09-24,PIPO44,Ambient,Drought,161-192,161-192,129-160,175,174,145,#afae91,5870,752515,0.8
2021-09-24,PIPO49,Ambient,Drought,161-192,161-192,129-160,175,175,145,#afaf91,12992,1641278,0.8
2021-09-24,PIPO10,Ambient+HW,Drought,97-128,97-128,33-64,106,111,57,#6a6f39,9226,1366343,0.7
2021-09-24,PIPO14,Ambient,Drought,65-96,33-64,1-32,77,52,21,#4d3415,5462,805057,0.7
2021-09-24,PIPO23,Ambient+HW,Drought,1-32,33-64,1-32,27,57,16,#1b3910,10384,1484554,0.7
2021-09-24,PIPO23,Ambient+HW,Drought,97-128,65-96,33-64,109,84,50,#6d5432,10246,1484554,0.7
2021-09-24,PIPO29,Ambient+HW,Drought,129-160,161-192,65-96,139,169,89,#8ba959,8135,1232728,0.7
2021-09-24,PIPO39,Ambient,Drought,161-192,161-192,129-160,173,176,144,#adb090,6743,1005035,0.7
2021-09-24,PIPO42,Ambient+HW,Drought,193-224,161-192,129-160,204,181,143,#ccb58f,10006,1497182,0.7
2021-09-24,PIPO42,Ambient+HW,Drought,193-224,193-224,161-192,206,207,176,#cecfb0,10112,1497182,0.7
2021-09-24,PIPO42,Ambient+HW,Drought,65-96,33-64,1-32,78,51,17,#4e3311,10957,1497182,0.7
2021-09-24,PIPO44,Ambient,Drought,97-128,65-96,33-64,109,83,52,#6d5334,5183,752515,0.7
2021-09-24,PIPO49,Ambient,Drought,129-160,161-192,129-160,151,173,141,#97ad8d,11465,1641278,0.7
2021-09-24,PIPO10,Ambient+HW,Drought,97-128,65-96,33-64,106,84,52,#6a5434,7597,1366343,0.6
2021-09-24,PIPO23,Ambient+HW,Drought,129-160,97-128,65-96,140,116,82,#8c7452,9176,1484554,0.6
2021-09-24,PIPO29,Ambient+HW,Drought,65-96,33-64,1-32,77,53,19,#4d3513,7287,1232728,0.6
2021-09-24,PIPO34,Ambient+HW,Drought,129-160,97-128,65-96,140,116,82,#8c7452,7040,1198838,0.6
2021-09-24,PIPO39,Ambient,Drought,161-192,129-160,97-128,170,147,115,#aa9373,6486,1005035,0.6
2021-09-24,PIPO39,Ambient,Drought,97-128,65-96,33-64,108,84,52,#6c5434,5919,1005035,0.6
2021-09-24,PIPO42,Ambient+HW,Drought,65-96,65-96,65-96,84,86,73,#545649,9698,1497182,0.6
2021-09-24,PIPO44,Ambient,Drought,1-32,33-64,1-32,29,55,18,#1d3712,4822,752515,0.6
2021-09-24,PIPO44,Ambient,Drought,65-96,33-64,33-64,75,59,42,#4b3b2a,4191,752515,0.6
2021-09-24,PIPO45,Ambient,Drought,161-192,193-224,129-160,180,200,147,#b4c893,7248,1211717,0.6
2021-09-24,PIPO49,Ambient,Drought,1-32,33-64,1-32,27,57,16,#1b3910,9454,1641278,0.6
2021-09-24,PIPO49,Ambient,Drought,65-96,65-96,1-32,75,80,26,#4b501a,9041,1641278,0.6
2021-09-24,PIPO10,Ambient+HW,Drought,129-160,129-160,65-96,138,143,89,#8a8f59,6477,1366343,0.5
2021-09-24,PIPO29,Ambient+HW,Drought,161-192,161-192,97-128,172,174,118,#acae76,6565,1232728,0.5
2021-09-24,PIPO34,Ambient+HW,Drought,129-160,129-160,65-96,139,141,89,#8b8d59,5608,1198838,0.5
2021-09-24,PIPO34,Ambient+HW,Drought,65-96,65-96,1-32,75,78,27,#4b4e1b,5752,1198838,0.5
2021-09-24,PIPO34,Ambient+HW,Drought,97-128,65-96,33-64,108,84,51,#6c5433,5696,1198838,0.5
2021-09-24,PIPO39,Ambient,Drought,97-128,97-128,33-64,105,111,58,#696f3a,5417,1005035,0.5
2021-09-24,PIPO42,Ambient+HW,Drought,161-192,161-192,161-192,179,182,168,#b3b6a8,7212,1497182,0.5
2021-09-24,PIPO42,Ambient+HW,Drought,161-192,193-224,161-192,185,203,171,#b9cbab,7317,1497182,0.5
2021-09-24,PIPO44,Ambient,Drought,129-160,161-192,129-160,153,168,141,#99a88d,4002,752515,0.5
2021-09-24,PIPO44,Ambient,Drought,129-160,97-128,97-128,139,123,105,#8b7b69,3725,752515,0.5
2021-09-24,PIPO45,Ambient,Drought,193-224,193-224,161-192,204,210,175,#ccd2af,5680,1211717,0.5
2021-09-24,PIPO49,Ambient,Drought,33-64,33-64,33-64,49,54,41,#313629,8044,1641278,0.5
2021-09-24,PIPO49,Ambient,Drought,33-64,97-128,33-64,60,102,48,#3c6630,8530,1641278,0.5
2021-09-24,PIPO49,Ambient,Drought,97-128,129-160,33-64,112,138,57,#708a39,7806,1641278,0.5
2021-09-24,PIPO49,Ambient,Drought,97-128,65-96,33-64,110,83,50,#6e5332,8989,1641278,0.5
2021-09-24,PIPO10,Ambient+HW,Drought,1-32,33-64,1-32,28,57,11,#1c390b,5948,1366343,0.4
