Date,SpeciesID,Treatment_temp,Treatment_water,red_class,green_class,blue_class,red,green,blue,col_hex,col_freq,col_total,col_share
2021-09-30,PIPO42,Ambient+HW,Drought,97-128,97-128,65-96,113,113,80,#717150,135960,1448456,9.4
2021-09-30,PIPO14,Ambient,Drought,129-160,129-160,97-128,144,145,112,#909170,77835,844344,9.2
2021-09-30,PIPO14,Ambient,Drought,65-96,65-96,33-64,80,81,48,#505130,76689,844344,9.1
2021-09-30,PIPO10,Ambient+HW,Drought,33-64,65-96,1-32,50,78,18,#324e12,153251,1707472,9
2021-09-30,PIPO23,Ambient+HW,Drought,65-96,97-128,33-64,82,109,50,#526d32,153763,1725584,8.9
2021-09-30,PIPO49,Ambient,Drought,65-96,65-96,33-64,80,82,48,#505230,66625,763806,8.7
2021-09-30,PIPO10,Ambient+HW,Drought,97-128,129-160,65-96,115,142,80,#738e50,147058,1707472,8.6
2021-09-30,PIPO23,Ambient+HW,Drought,97-128,129-160,65-96,115,141,81,#738d51,148406,1725584,8.6
2021-09-30,PIPO44,Ambient,Drought,33-64,33-64,1-32,48,51,20,#303314,63581,742271,8.6
2021-09-30,PIPO39,Ambient,Drought,33-64,65-96,1-32,50,77,20,#324d14,114480,1388873,8.2
2021-09-30,PIPO42,Ambient+HW,Drought,97-128,129-160,65-96,118,141,79,#768d4f,118071,1448456,8.2
2021-09-30,PIPO44,Ambient,Drought,33-64,65-96,33-64,56,78,45,#384e2d,60036,742271,8.1
2021-09-30,PIPO34,Ambient+HW,Drought,97-128,129-160,65-96,116,139,82,#748b52,122775,1540050,8
2021-09-30,PIPO44,Ambient,Drought,65-96,97-128,65-96,88,109,76,#586d4c,57543,742271,7.8
2021-09-30,PIPO42,Ambient+HW,Drought,65-96,97-128,33-64,85,110,47,#556e2f,112013,1448456,7.7
2021-09-30,PIPO23,Ambient+HW,Drought,97-128,129-160,97-128,120,142,108,#788e6c,131480,1725584,7.6
2021-09-30,PIPO23,Ambient+HW,Drought,129-160,129-160,97-128,143,145,112,#8f9170,130254,1725584,7.5
2021-09-30,PIPO14,Ambient,Drought,97-128,129-160,97-128,120,141,108,#788d6c,62112,844344,7.4
2021-09-30,PIPO34,Ambient+HW,Drought,129-160,129-160,97-128,143,145,112,#8f9170,110612,1540050,7.2
2021-09-30,PIPO49,Ambient,Drought,97-128,129-160,65-96,116,139,82,#748b52,55200,763806,7.2
2021-09-30,PIPO49,Ambient,Drought,65-96,97-128,65-96,89,110,75,#596e4b,53941,763806,7.1
2021-09-30,PIPO39,Ambient,Drought,97-128,129-160,65-96,115,140,81,#738c51,97617,1388873,7
2021-09-30,PIPO45,Ambient,Drought,97-128,129-160,65-96,117,139,80,#758b50,71824,1019925,7
2021-09-30,PIPO45,Ambient,Drought,65-96,97-128,33-64,84,108,49,#546c31,69874,1019925,6.9
2021-09-30,PIPO23,Ambient+HW,Drought,33-64,65-96,1-32,51,77,20,#334d14,114861,1725584,6.7
2021-09-30,PIPO44,Ambient,Drought,97-128,97-128,97-128,115,118,105,#737669,47860,742271,6.4
2021-09-30,PIPO23,Ambient+HW,Drought,33-64,33-64,1-32,48,51,17,#303311,108080,1725584,6.3
2021-09-30,PIPO49,Ambient,Drought,97-128,129-160,97-128,122,140,107,#7a8c6b,46671,763806,6.1
2021-09-30,PIPO39,Ambient,Drought,33-64,65-96,33-64,55,78,44,#374e2c,81492,1388873,5.9
2021-09-30,PIPO49,Ambient,Drought,129-160,129-160,97-128,143,145,112,#8f9170,44867,763806,5.9
2021-09-30,PIPO14,Ambient,Drought,97-128,129-160,65-96,114,138,83,#728a53,48465,844344,5.7
2021-09-30,PIPO34,Ambient+HW,Drought,97-128,129-160,97-128,121,141,107,#798d6b,87632,1540050,5.7
2021-09-30,PIPO39,Ambient,Drought,129-160,129-160,97-128,144,145,112,#909170,78537,1388873,5.7
2021-09-30,PIPO42,Ambient+HW,Drought,129-160,129-160,65-96,143,144,82,#8f9052,80672,1448456,5.6
2021-09-30,PIPO44,Ambient,Drought,65-96,65-96,65-96,83,86,73,#535649,41204,742271,5.6
2021-09-30,PIPO14,Ambient,Drought,97-128,97-128,33-64,111,109,54,#6f6d36,45674,844344,5.4
2021-09-30,PIPO42,Ambient+HW,Drought,97-128,97-128,33-64,111,112,51,#6f7033,78340,1448456,5.4
2021-09-30,PIPO49,Ambient,Drought,97-128,97-128,97-128,116,118,105,#747669,40495,763806,5.3
2021-09-30,PIPO14,Ambient,Drought,65-96,97-128,65-96,88,110,76,#586e4c,43735,844344,5.2
2021-09-30,PIPO42,Ambient+HW,Drought,65-96,65-96,33-64,81,81,48,#515130,74741,1448456,5.2
2021-09-30,PIPO45,Ambient,Drought,97-128,97-128,33-64,110,112,52,#6e7034,53358,1019925,5.2
2021-09-30,PIPO14,Ambient,Drought,65-96,97-128,33-64,83,107,52,#536b34,42882,844344,5.1
2021-09-30,PIPO45,Ambient,Drought,129-160,129-160,65-96,142,144,83,#8e9053,51060,1019925,5
2021-09-30,PIPO14,Ambient,Drought,33-64,65-96,33-64,55,79,44,#374f2c,41509,844344,4.9
2021-09-30,PIPO39,Ambient,Drought,33-64,33-64,1-32,48,51,18,#303312,67904,1388873,4.9
2021-09-30,PIPO39,Ambient,Drought,65-96,97-128,65-96,88,110,76,#586e4c,66567,1388873,4.8
2021-09-30,PIPO14,Ambient,Drought,97-128,97-128,97-128,115,118,105,#737669,39689,844344,4.7
2021-09-30,PIPO23,Ambient+HW,Drought,65-96,97-128,65-96,88,111,76,#586f4c,79840,1725584,4.6
2021-09-30,PIPO34,Ambient+HW,Drought,65-96,97-128,65-96,90,109,75,#5a6d4b,71544,1540050,4.6
2021-09-30,PIPO44,Ambient,Drought,129-160,129-160,97-128,144,143,113,#908f71,34355,742271,4.6
2021-09-30,PIPO10,Ambient+HW,Drought,33-64,33-64,1-32,48,51,17,#303311,76584,1707472,4.5
2021-09-30,PIPO23,Ambient+HW,Drought,33-64,65-96,33-64,56,79,44,#384f2c,77702,1725584,4.5
2021-09-30,PIPO44,Ambient,Drought,65-96,97-128,33-64,82,106,54,#526a36,32794,742271,4.4
2021-09-30,PIPO34,Ambient+HW,Drought,33-64,65-96,1-32,53,75,20,#354b14,66626,1540050,4.3
2021-09-30,PIPO34,Ambient+HW,Drought,97-128,97-128,97-128,116,118,105,#747669,66640,1540050,4.3
2021-09-30,PIPO44,Ambient,Drought,97-128,129-160,97-128,121,138,109,#798a6d,32277,742271,4.3
2021-09-30,PIPO45,Ambient,Drought,33-64,65-96,1-32,53,75,19,#354b13,42685,1019925,4.2
2021-09-30,PIPO44,Ambient,Drought,33-64,65-96,1-32,51,75,23,#334b17,30629,742271,4.1
2021-09-30,PIPO44,Ambient,Drought,33-64,33-64,33-64,51,54,41,#333629,29745,742271,4
2021-09-30,PIPO39,Ambient,Drought,97-128,129-160,97-128,121,141,108,#798d6c,52946,1388873,3.8
2021-09-30,PIPO42,Ambient+HW,Drought,129-160,161-192,97-128,150,172,111,#96ac6f,54637,1448456,3.8
2021-09-30,PIPO42,Ambient+HW,Drought,161-192,161-192,129-160,177,177,144,#b1b190,53430,1448456,3.7
2021-09-30,PIPO10,Ambient+HW,Drought,97-128,129-160,97-128,121,141,107,#798d6b,62233,1707472,3.6
2021-09-30,PIPO34,Ambient+HW,Drought,33-64,33-64,1-32,49,51,17,#313311,54902,1540050,3.6
2021-09-30,PIPO45,Ambient,Drought,33-64,33-64,1-32,49,52,16,#313410,36708,1019925,3.6
2021-09-30,PIPO42,Ambient+HW,Drought,33-64,65-96,1-32,53,77,16,#354d10,50830,1448456,3.5
2021-09-30,PIPO49,Ambient,Drought,33-64,65-96,1-32,52,75,22,#344b16,26187,763806,3.4
2021-09-30,PIPO14,Ambient,Drought,33-64,33-64,1-32,49,51,18,#313312,25707,844344,3
2021-09-30,PIPO23,Ambient+HW,Drought,97-128,97-128,97-128,115,118,105,#737669,52308,1725584,3
2021-09-30,PIPO10,Ambient+HW,Drought,129-160,161-192,97-128,148,172,113,#94ac71,50227,1707472,2.9
2021-09-30,PIPO10,Ambient+HW,Drought,33-64,65-96,33-64,57,79,42,#394f2a,49745,1707472,2.9
2021-09-30,PIPO14,Ambient,Drought,129-160,129-160,65-96,144,141,85,#908d55,24890,844344,2.9
2021-09-30,PIPO42,Ambient+HW,Drought,97-128,129-160,33-64,113,139,54,#718b36,42674,1448456,2.9
2021-09-30,PIPO49,Ambient,Drought,33-64,65-96,33-64,57,78,42,#394e2a,22159,763806,2.9
2021-09-30,PIPO45,Ambient,Drought,129-160,161-192,97-128,150,170,112,#96aa70,28356,1019925,2.8
2021-09-30,PIPO39,Ambient,Drought,97-128,97-128,97-128,115,118,105,#737669,37425,1388873,2.7
2021-09-30,PIPO42,Ambient+HW,Drought,129-160,97-128,65-96,143,116,79,#8f744f,39092,1448456,2.7
2021-09-30,PIPO42,Ambient+HW,Drought,65-96,65-96,1-32,78,80,23,#4e5017,39511,1448456,2.7
2021-09-30,PIPO45,Ambient,Drought,97-128,129-160,97-128,121,140,107,#798c6b,27830,1019925,2.7
2021-09-30,PIPO49,Ambient,Drought,97-128,97-128,33-64,107,112,55,#6b7037,19936,763806,2.6
2021-09-30,PIPO34,Ambient+HW,Drought,33-64,65-96,33-64,59,77,42,#3b4d2a,38615,1540050,2.5
2021-09-30,PIPO42,Ambient+HW,Drought,161-192,161-192,97-128,174,176,115,#aeb073,36174,1448456,2.5
2021-09-30,PIPO10,Ambient+HW,Drought,65-96,97-128,65-96,89,110,74,#596e4a,41730,1707472,2.4
2021-09-30,PIPO45,Ambient,Drought,161-192,161-192,129-160,176,177,143,#b0b18f,24468,1019925,2.4
2021-09-30,PIPO45,Ambient,Drought,129-160,97-128,65-96,142,116,79,#8e744f,23546,1019925,2.3
2021-09-30,PIPO45,Ambient,Drought,65-96,65-96,1-32,77,80,23,#4d5017,23060,1019925,2.3
2021-09-30,PIPO10,Ambient+HW,Drought,97-128,97-128,33-64,109,111,54,#6d6f36,37670,1707472,2.2
2021-09-30,PIPO39,Ambient,Drought,65-96,65-96,65-96,83,86,73,#535649,29991,1388873,2.2
2021-09-30,PIPO45,Ambient,Drought,97-128,97-128,97-128,116,118,105,#747669,22904,1019925,2.2
2021-09-30,PIPO34,Ambient+HW,Drought,97-128,97-128,33-64,108,111,56,#6c6f38,32418,1540050,2.1
2021-09-30,PIPO14,Ambient,Drought,129-160,129-160,129-160,146,150,136,#929688,16477,844344,2
2021-09-30,PIPO14,Ambient,Drought,129-160,97-128,65-96,141,117,80,#8d7550,16663,844344,2
2021-09-30,PIPO23,Ambient+HW,Drought,129-160,161-192,97-128,146,171,115,#92ab73,33698,1725584,2
2021-09-30,PIPO14,Ambient,Drought,65-96,65-96,1-32,78,77,25,#4e4d19,15753,844344,1.9
2021-09-30,PIPO14,Ambient,Drought,65-96,65-96,65-96,83,86,73,#535649,16114,844344,1.9
2021-09-30,PIPO14,Ambient,Drought,97-128,65-96,33-64,110,84,48,#6e5430,16347,844344,1.9
2021-09-30,PIPO42,Ambient+HW,Drought,161-192,129-160,97-128,175,149,111,#af956f,26856,1448456,1.9
2021-09-30,PIPO45,Ambient,Drought,33-64,65-96,33-64,57,78,43,#394e2b,19019,1019925,1.9
2021-09-30,PIPO45,Ambient,Drought,65-96,97-128,65-96,89,110,75,#596e4b,19751,1019925,1.9
2021-09-30,PIPO10,Ambient+HW,Drought,97-128,97-128,97-128,116,118,105,#747669,30896,1707472,1.8
2021-09-30,PIPO14,Ambient,Drought,33-64,65-96,1-32,51,74,23,#334a17,15004,844344,1.8
2021-09-30,PIPO39,Ambient,Drought,97-128,97-128,33-64,110,111,55,#6e6f37,24578,1388873,1.8
2021-09-30,PIPO42,Ambient+HW,Drought,97-128,129-160,97-128,123,138,107,#7b8a6b,26405,1448456,1.8
2021-09-30,PIPO42,Ambient+HW,Drought,97-128,65-96,33-64,111,83,47,#6f532f,26378,1448456,1.8
2021-09-30,PIPO45,Ambient,Drought,161-192,129-160,97-128,172,148,112,#ac9470,18079,1019925,1.8
2021-09-30,PIPO10,Ambient+HW,Drought,129-160,129-160,65-96,141,143,85,#8d8f55,28328,1707472,1.7
2021-09-30,PIPO10,Ambient+HW,Drought,161-192,161-192,129-160,173,178,144,#adb290,29026,1707472,1.7
2021-09-30,PIPO23,Ambient+HW,Drought,97-128,97-128,33-64,110,111,55,#6e6f37,28566,1725584,1.7
2021-09-30,PIPO45,Ambient,Drought,161-192,161-192,97-128,173,175,116,#adaf74,17620,1019925,1.7
2021-09-30,PIPO42,Ambient+HW,Drought,129-160,161-192,65-96,146,169,84,#92a954,23737,1448456,1.6
2021-09-30,PIPO42,Ambient+HW,Drought,97-128,97-128,97-128,118,117,105,#767569,23481,1448456,1.6
2021-09-30,PIPO49,Ambient,Drought,65-96,65-96,65-96,84,87,73,#545749,12258,763806,1.6
2021-09-30,PIPO34,Ambient+HW,Drought,65-96,65-96,65-96,85,86,73,#555649,23554,1540050,1.5
2021-09-30,PIPO44,Ambient,Drought,97-128,129-160,65-96,115,135,86,#738756,11101,742271,1.5
2021-09-30,PIPO45,Ambient,Drought,129-160,129-160,129-160,148,150,137,#949689,15654,1019925,1.5
2021-09-30,PIPO10,Ambient+HW,Drought,65-96,65-96,1-32,76,79,25,#4c4f19,23334,1707472,1.4
2021-09-30,PIPO14,Ambient,Drought,33-64,33-64,33-64,50,54,41,#323629,12006,844344,1.4
2021-09-30,PIPO23,Ambient+HW,Drought,65-96,65-96,65-96,84,86,73,#545649,23563,1725584,1.4
2021-09-30,PIPO34,Ambient+HW,Drought,129-160,161-192,97-128,147,169,115,#93a973,21723,1540050,1.4
2021-09-30,PIPO39,Ambient,Drought,129-160,97-128,65-96,141,117,80,#8d7550,18803,1388873,1.4
2021-09-30,PIPO42,Ambient+HW,Drought,129-160,129-160,129-160,149,150,137,#959689,20483,1448456,1.4
2021-09-30,PIPO42,Ambient+HW,Drought,33-64,33-64,1-32,50,51,15,#32330f,20653,1448456,1.4
2021-09-30,PIPO42,Ambient+HW,Drought,65-96,97-128,1-32,80,107,24,#506b18,20572,1448456,1.4
2021-09-30,PIPO45,Ambient,Drought,97-128,65-96,33-64,110,85,48,#6e5530,14177,1019925,1.4
2021-09-30,PIPO49,Ambient,Drought,129-160,129-160,65-96,140,144,86,#8c9056,10869,763806,1.4
2021-09-30,PIPO10,Ambient+HW,Drought,129-160,129-160,129-160,147,150,137,#939689,21438,1707472,1.3
2021-09-30,PIPO23,Ambient+HW,Drought,129-160,161-192,129-160,151,174,140,#97ae8c,23031,1725584,1.3
2021-09-30,PIPO44,Ambient,Drought,129-160,129-160,129-160,147,150,137,#939689,9628,742271,1.3
2021-09-30,PIPO49,Ambient,Drought,33-64,33-64,1-32,48,54,18,#303612,9808,763806,1.3
2021-09-30,PIPO23,Ambient+HW,Drought,129-160,129-160,129-160,146,150,136,#929688,21295,1725584,1.2
2021-09-30,PIPO23,Ambient+HW,Drought,65-96,65-96,1-32,76,78,26,#4c4e1a,20432,1725584,1.2
2021-09-30,PIPO34,Ambient+HW,Drought,65-96,65-96,1-32,75,79,26,#4b4f1a,19206,1540050,1.2
2021-09-30,PIPO39,Ambient,Drought,33-64,33-64,33-64,50,54,41,#323629,16133,1388873,1.2
2021-09-30,PIPO49,Ambient,Drought,129-160,129-160,129-160,147,150,137,#939689,8940,763806,1.2
2021-09-30,PIPO10,Ambient+HW,Drought,129-160,161-192,129-160,154,172,138,#9aac8a,18267,1707472,1.1
2021-09-30,PIPO14,Ambient,Drought,161-192,161-192,129-160,174,177,144,#aeb190,9534,844344,1.1
2021-09-30,PIPO34,Ambient+HW,Drought,129-160,129-160,129-160,147,150,137,#939689,16587,1540050,1.1
2021-09-30,PIPO39,Ambient,Drought,129-160,129-160,65-96,142,142,85,#8e8e55,15748,1388873,1.1
2021-09-30,PIPO44,Ambient,Drought,129-160,97-128,65-96,141,116,81,#8d7451,7937,742271,1.1
2021-09-30,PIPO49,Ambient,Drought,129-160,97-128,65-96,141,116,81,#8d7451,8451,763806,1.1
2021-09-30,PIPO49,Ambient,Drought,161-192,161-192,129-160,175,176,144,#afb090,8175,763806,1.1
2021-09-30,PIPO23,Ambient+HW,Drought,161-192,161-192,129-160,173,179,144,#adb390,17719,1725584,1
2021-09-30,PIPO23,Ambient+HW,Drought,97-128,65-96,33-64,110,84,48,#6e5430,16840,1725584,1
2021-09-30,PIPO39,Ambient,Drought,129-160,161-192,97-128,148,170,114,#94aa72,13819,1388873,1
2021-09-30,PIPO39,Ambient,Drought,65-96,65-96,1-32,75,79,26,#4b4f1a,13557,1388873,1
2021-09-30,PIPO45,Ambient,Drought,65-96,65-96,65-96,85,86,73,#555649,10129,1019925,1
2021-09-30,PIPO49,Ambient,Drought,161-192,129-160,97-128,172,148,113,#ac9471,7355,763806,1
2021-09-30,PIPO49,Ambient,Drought,65-96,65-96,1-32,75,80,26,#4b501a,7877,763806,1
2021-09-30,PIPO10,Ambient+HW,Drought,65-96,65-96,65-96,85,86,73,#555649,15440,1707472,0.9
2021-09-30,PIPO10,Ambient+HW,Drought,97-128,129-160,33-64,109,138,56,#6d8a38,15684,1707472,0.9
2021-09-30,PIPO14,Ambient,Drought,129-160,161-192,129-160,153,171,140,#99ab8c,7188,844344,0.9
2021-09-30,PIPO23,Ambient+HW,Drought,33-64,33-64,33-64,51,54,41,#333629,15472,1725584,0.9
2021-09-30,PIPO34,Ambient+HW,Drought,129-160,129-160,65-96,139,141,88,#8b8d58,14487,1540050,0.9
2021-09-30,PIPO34,Ambient+HW,Drought,129-160,161-192,129-160,153,172,139,#99ac8b,14262,1540050,0.9
2021-09-30,PIPO39,Ambient,Drought,129-160,129-160,129-160,147,150,137,#939689,12993,1388873,0.9
2021-09-30,PIPO39,Ambient,Drought,161-192,129-160,97-128,173,149,112,#ad9570,12649,1388873,0.9
2021-09-30,PIPO39,Ambient,Drought,161-192,161-192,129-160,175,176,144,#afb090,12131,1388873,0.9
2021-09-30,PIPO39,Ambient,Drought,97-128,65-96,33-64,109,84,49,#6d5431,12659,1388873,0.9
2021-09-30,PIPO42,Ambient+HW,Drought,129-160,97-128,33-64,142,109,55,#8e6d37,12626,1448456,0.9
2021-09-30,PIPO44,Ambient,Drought,161-192,129-160,97-128,171,149,114,#ab9572,6558,742271,0.9
2021-09-30,PIPO44,Ambient,Drought,97-128,65-96,33-64,108,85,51,#6c5533,6834,742271,0.9
2021-09-30,PIPO49,Ambient,Drought,97-128,65-96,33-64,109,84,51,#6d5433,6506,763806,0.9
2021-09-30,PIPO10,Ambient+HW,Drought,97-128,65-96,33-64,108,85,50,#6c5532,14431,1707472,0.8
2021-09-30,PIPO14,Ambient,Drought,129-160,161-192,97-128,147,167,116,#93a774,6933,844344,0.8
2021-09-30,PIPO14,Ambient,Drought,161-192,129-160,97-128,172,150,111,#ac966f,6389,844344,0.8
2021-09-30,PIPO23,Ambient+HW,Drought,129-160,129-160,65-96,141,142,85,#8d8e55,14238,1725584,0.8
2021-09-30,PIPO23,Ambient+HW,Drought,129-160,97-128,65-96,142,117,80,#8e7550,14389,1725584,0.8
2021-09-30,PIPO34,Ambient+HW,Drought,129-160,97-128,65-96,141,116,81,#8d7451,11595,1540050,0.8
2021-09-30,PIPO34,Ambient+HW,Drought,161-192,161-192,129-160,171,178,145,#abb291,12461,1540050,0.8
2021-09-30,PIPO42,Ambient+HW,Drought,129-160,161-192,129-160,155,170,138,#9baa8a,11560,1448456,0.8
2021-09-30,PIPO42,Ambient+HW,Drought,161-192,129-160,65-96,175,141,85,#af8d55,11192,1448456,0.8
2021-09-30,PIPO42,Ambient+HW,Drought,161-192,193-224,129-160,183,200,144,#b7c890,11463,1448456,0.8
2021-09-30,PIPO42,Ambient+HW,Drought,193-224,161-192,129-160,205,181,143,#cdb58f,12279,1448456,0.8
2021-09-30,PIPO42,Ambient+HW,Drought,65-96,33-64,1-32,79,51,15,#4f330f,12062,1448456,0.8
2021-09-30,PIPO44,Ambient,Drought,161-192,161-192,129-160,177,173,144,#b1ad90,5880,742271,0.8
2021-09-30,PIPO49,Ambient,Drought,129-160,161-192,97-128,149,169,114,#95a972,6111,763806,0.8
2021-09-30,PIPO10,Ambient+HW,Drought,129-160,97-128,65-96,139,117,80,#8b7550,11913,1707472,0.7
2021-09-30,PIPO14,Ambient,Drought,65-96,33-64,1-32,75,54,20,#4b3614,6266,844344,0.7
2021-09-30,PIPO34,Ambient+HW,Drought,33-64,33-64,33-64,53,53,41,#353529,10299,1540050,0.7
2021-09-30,PIPO34,Ambient+HW,Drought,97-128,65-96,33-64,110,84,50,#6e5432,10527,1540050,0.7
2021-09-30,PIPO42,Ambient+HW,Drought,65-96,97-128,65-96,91,107,73,#5b6b49,9533,1448456,0.7
2021-09-30,PIPO45,Ambient,Drought,129-160,161-192,129-160,154,170,138,#9aaa8a,7213,1019925,0.7
2021-09-30,PIPO10,Ambient+HW,Drought,33-64,33-64,33-64,52,53,41,#343529,9725,1707472,0.6
2021-09-30,PIPO10,Ambient+HW,Drought,65-96,97-128,1-32,77,107,26,#4d6b1a,10705,1707472,0.6
2021-09-30,PIPO14,Ambient,Drought,161-192,161-192,97-128,175,170,117,#afaa75,5128,844344,0.6
2021-09-30,PIPO23,Ambient+HW,Drought,65-96,33-64,1-32,76,54,20,#4c3614,10750,1725584,0.6
2021-09-30,PIPO42,Ambient+HW,Drought,193-224,193-224,161-192,208,207,174,#d0cfae,9332,1448456,0.6
2021-09-30,PIPO42,Ambient+HW,Drought,65-96,65-96,65-96,86,85,73,#565549,8203,1448456,0.6
2021-09-30,PIPO45,Ambient,Drought,33-64,33-64,33-64,51,54,41,#333629,6393,1019925,0.6
2021-09-30,PIPO49,Ambient,Drought,129-160,161-192,129-160,154,170,139,#9aaa8b,4385,763806,0.6
2021-09-30,PIPO23,Ambient+HW,Drought,1-32,33-64,1-32,28,56,14,#1c380e,8139,1725584,0.5
2021-09-30,PIPO39,Ambient,Drought,129-160,161-192,129-160,154,171,139,#9aab8b,7535,1388873,0.5
2021-09-30,PIPO39,Ambient,Drought,193-224,161-192,129-160,204,179,144,#ccb390,6535,1388873,0.5
2021-09-30,PIPO42,Ambient+HW,Drought,193-224,193-224,129-160,206,203,149,#cecb95,7109,1448456,0.5
2021-09-30,PIPO42,Ambient+HW,Drought,33-64,65-96,33-64,58,78,41,#3a4e29,6712,1448456,0.5
2021-09-30,PIPO44,Ambient,Drought,65-96,33-64,1-32,76,54,22,#4c3616,3707,742271,0.5
2021-09-30,PIPO44,Ambient,Drought,65-96,33-64,33-64,74,59,42,#4a3b2a,3935,742271,0.5
2021-09-30,PIPO44,Ambient,Drought,97-128,97-128,33-64,110,105,58,#6e693a,3985,742271,0.5
2021-09-30,PIPO45,Ambient,Drought,65-96,33-64,1-32,78,54,17,#4e3611,4886,1019925,0.5
2021-09-30,PIPO45,Ambient,Drought,97-128,129-160,33-64,115,135,57,#738739,5256,1019925,0.5
2021-09-30,PIPO10,Ambient+HW,Drought,1-32,33-64,1-32,28,58,9,#1c3a09,7334,1707472,0.4
2021-09-30,PIPO10,Ambient+HW,Drought,161-192,161-192,97-128,172,173,117,#acad75,6201,1707472,0.4
2021-09-30,PIPO10,Ambient+HW,Drought,161-192,193-224,129-160,179,202,147,#b3ca93,6631,1707472,0.4
2021-09-30,PIPO34,Ambient+HW,Drought,161-192,129-160,97-128,174,147,111,#ae936f,6616,1540050,0.4
2021-09-30,PIPO34,Ambient+HW,Drought,65-96,33-64,1-32,76,55,22,#4c3716,5435,1540050,0.4
2021-09-30,PIPO39,Ambient,Drought,65-96,33-64,1-32,76,53,21,#4c3515,5312,1388873,0.4
2021-09-30,PIPO42,Ambient+HW,Drought,129-160,65-96,33-64,136,90,47,#885a2f,5748,1448456,0.4
2021-09-30,PIPO42,Ambient+HW,Drought,129-160,97-128,97-128,140,122,106,#8c7a6a,5150,1448456,0.4
2021-09-30,PIPO42,Ambient+HW,Drought,193-224,161-192,97-128,204,172,117,#ccac75,6412,1448456,0.4
2021-09-30,PIPO42,Ambient+HW,Drought,97-128,65-96,1-32,112,75,25,#704b19,5827,1448456,0.4
2021-09-30,PIPO44,Ambient,Drought,1-32,33-64,1-32,29,55,16,#1d3710,3155,742271,0.4
2021-09-30,PIPO44,Ambient,Drought,97-128,65-96,65-96,107,91,73,#6b5b49,3056,742271,0.4
2021-09-30,PIPO45,Ambient,Drought,129-160,161-192,65-96,147,167,89,#93a759,4035,1019925,0.4
2021-09-30,PIPO45,Ambient,Drought,129-160,97-128,97-128,140,123,105,#8c7b69,3635,1019925,0.4
2021-09-30,PIPO45,Ambient,Drought,161-192,193-224,129-160,182,199,145,#b6c791,4201,1019925,0.4
2021-09-30,PIPO49,Ambient,Drought,33-64,33-64,33-64,51,54,41,#333629,2756,763806,0.4
2021-09-30,PIPO49,Ambient,Drought,65-96,33-64,1-32,77,54,21,#4d3615,3212,763806,0.4
2021-09-30,PIPO10,Ambient+HW,Drought,129-160,161-192,65-96,140,168,88,#8ca858,5516,1707472,0.3
2021-09-30,PIPO10,Ambient+HW,Drought,65-96,33-64,1-32,76,55,21,#4c3715,5537,1707472,0.3
2021-09-30,PIPO14,Ambient,Drought,1-32,33-64,1-32,29,56,18,#1d3812,2871,844344,0.3
