Date,SpeciesID,Treatment_temp,Treatment_water,red_class,green_class,blue_class,red,green,blue,col_hex,col_freq,col_total,col_share
2021-10-29,PIPO23,Ambient+HW,Drought,97-128,65-96,33-64,110,83,49,#6e5331,38304,1085474,3.5
2021-10-29,PIPO29,Ambient+HW,Drought,193-224,193-224,161-192,209,208,175,#d1d0af,38084,1076508,3.5
2021-10-29,PIPO49,Ambient,Drought,97-128,97-128,33-64,110,112,53,#6e7035,46740,1330957,3.5
2021-10-29,PIPO39,Ambient,Drought,33-64,65-96,1-32,54,75,19,#364b13,33884,1005116,3.4
2021-10-29,PIPO42,Ambient+HW,Drought,193-224,161-192,161-192,205,186,171,#cdbaab,40799,1186677,3.4
2021-10-29,PIPO44,Ambient,Drought,33-64,33-64,33-64,50,54,41,#323629,45534,1319842,3.4
2021-10-29,PIPO45,Ambient,Drought,97-128,97-128,33-64,113,106,54,#716a36,39347,1149067,3.4
2021-10-29,PIPO49,Ambient,Drought,33-64,65-96,33-64,56,79,44,#384f2c,44006,1330957,3.3
2021-10-29,PIPO23,Ambient+HW,Drought,129-160,97-128,97-128,140,122,107,#8c7a6b,35033,1085474,3.2
2021-10-29,PIPO39,Ambient,Drought,161-192,161-192,129-160,174,178,143,#aeb28f,32125,1005116,3.2
2021-10-29,PIPO45,Ambient,Drought,193-224,193-224,161-192,211,204,176,#d3ccb0,36983,1149067,3.2
2021-10-29,PIPO14,Ambient,Drought,129-160,129-160,129-160,149,148,137,#959489,34681,1111591,3.1
2021-10-29,PIPO14,Ambient,Drought,129-160,129-160,65-96,144,139,87,#908b57,34538,1111591,3.1
2021-10-29,PIPO23,Ambient+HW,Drought,129-160,129-160,129-160,150,147,138,#96938a,33962,1085474,3.1
2021-10-29,PIPO44,Ambient,Drought,65-96,65-96,65-96,83,86,73,#535649,41146,1319842,3.1
2021-10-29,PIPO14,Ambient,Drought,97-128,97-128,97-128,118,116,105,#767469,32911,1111591,3
2021-10-29,PIPO10,Ambient+HW,Drought,97-128,65-96,33-64,109,82,51,#6d5233,34315,1190404,2.9
2021-10-29,PIPO29,Ambient+HW,Drought,193-224,193-224,129-160,205,205,148,#cdcd94,30687,1076508,2.9
2021-10-29,PIPO10,Ambient+HW,Drought,129-160,97-128,65-96,141,115,82,#8d7352,33413,1190404,2.8
2021-10-29,PIPO42,Ambient+HW,Drought,97-128,97-128,65-96,118,105,83,#766953,33350,1186677,2.8
2021-10-29,PIPO45,Ambient,Drought,161-192,161-192,97-128,177,170,118,#b1aa76,32137,1149067,2.8
2021-10-29,PIPO14,Ambient,Drought,97-128,97-128,33-64,111,108,55,#6f6c37,29941,1111591,2.7
2021-10-29,PIPO23,Ambient+HW,Drought,161-192,129-160,129-160,171,155,138,#ab9b8a,29764,1085474,2.7
2021-10-29,PIPO29,Ambient+HW,Drought,161-192,193-224,129-160,185,199,144,#b9c790,28611,1076508,2.7
2021-10-29,PIPO39,Ambient,Drought,97-128,129-160,97-128,123,138,107,#7b8a6b,27590,1005116,2.7
2021-10-29,PIPO44,Ambient,Drought,129-160,97-128,65-96,143,115,80,#8f7350,34651,1319842,2.6
2021-10-29,PIPO42,Ambient+HW,Drought,97-128,65-96,33-64,113,80,49,#715031,30104,1186677,2.5
2021-10-29,PIPO39,Ambient,Drought,65-96,65-96,1-32,76,81,25,#4c5119,24378,1005116,2.4
2021-10-29,PIPO49,Ambient,Drought,129-160,129-160,65-96,141,144,84,#8d9054,31595,1330957,2.4
2021-10-29,PIPO45,Ambient,Drought,129-160,129-160,129-160,151,147,138,#97938a,26885,1149067,2.3
2021-10-29,PIPO29,Ambient+HW,Drought,129-160,129-160,129-160,150,148,137,#969489,23385,1076508,2.2
2021-10-29,PIPO42,Ambient+HW,Drought,193-224,161-192,97-128,206,169,120,#cea978,25606,1186677,2.2
2021-10-29,PIPO44,Ambient,Drought,129-160,129-160,129-160,147,149,137,#939589,29349,1319842,2.2
2021-10-29,PIPO44,Ambient,Drought,97-128,129-160,65-96,116,138,82,#748a52,29236,1319842,2.2
2021-10-29,PIPO10,Ambient+HW,Drought,129-160,129-160,65-96,142,136,89,#8e8859,24945,1190404,2.1
2021-10-29,PIPO23,Ambient+HW,Drought,97-128,97-128,97-128,119,115,106,#77736a,22428,1085474,2.1
2021-10-29,PIPO29,Ambient+HW,Drought,129-160,97-128,65-96,141,116,81,#8d7451,22286,1076508,2.1
2021-10-29,PIPO39,Ambient,Drought,129-160,97-128,65-96,140,115,81,#8c7351,21330,1005116,2.1
2021-10-29,PIPO39,Ambient,Drought,97-128,97-128,97-128,117,117,105,#757569,21259,1005116,2.1
2021-10-29,PIPO44,Ambient,Drought,97-128,65-96,33-64,110,83,49,#6e5331,27850,1319842,2.1
2021-10-29,PIPO14,Ambient,Drought,65-96,65-96,65-96,86,84,73,#565449,22735,1111591,2
2021-10-29,PIPO23,Ambient+HW,Drought,161-192,161-192,97-128,179,168,120,#b3a878,21827,1085474,2
2021-10-29,PIPO29,Ambient+HW,Drought,65-96,97-128,33-64,89,104,49,#596831,21197,1076508,2
2021-10-29,PIPO42,Ambient+HW,Drought,161-192,129-160,65-96,176,137,88,#b08958,23275,1186677,2
2021-10-29,PIPO44,Ambient,Drought,161-192,129-160,97-128,175,147,112,#af9370,26234,1319842,2
2021-10-29,PIPO14,Ambient,Drought,161-192,161-192,97-128,175,171,119,#afab77,21147,1111591,1.9
2021-10-29,PIPO39,Ambient,Drought,129-160,129-160,129-160,148,150,137,#949689,19563,1005116,1.9
2021-10-29,PIPO23,Ambient+HW,Drought,129-160,129-160,65-96,148,136,88,#948858,19727,1085474,1.8
2021-10-29,PIPO10,Ambient+HW,Drought,97-128,97-128,33-64,111,104,58,#6f683a,20807,1190404,1.7
2021-10-29,PIPO14,Ambient,Drought,193-224,161-192,129-160,205,180,144,#cdb490,19024,1111591,1.7
2021-10-29,PIPO23,Ambient+HW,Drought,161-192,161-192,161-192,183,179,170,#b7b3aa,18411,1085474,1.7
2021-10-29,PIPO29,Ambient+HW,Drought,97-128,65-96,33-64,109,84,49,#6d5431,18743,1076508,1.7
2021-10-29,PIPO45,Ambient,Drought,129-160,97-128,97-128,140,122,107,#8c7a6b,19598,1149067,1.7
2021-10-29,PIPO45,Ambient,Drought,161-192,129-160,129-160,172,155,139,#ac9b8b,19443,1149067,1.7
2021-10-29,PIPO49,Ambient,Drought,129-160,161-192,97-128,148,170,113,#94aa71,22399,1330957,1.7
2021-10-29,PIPO10,Ambient+HW,Drought,161-192,161-192,97-128,173,169,122,#ada97a,18508,1190404,1.6
2021-10-29,PIPO14,Ambient,Drought,129-160,97-128,97-128,141,122,106,#8d7a6a,17736,1111591,1.6
2021-10-29,PIPO14,Ambient,Drought,33-64,33-64,1-32,51,49,20,#333114,17258,1111591,1.6
2021-10-29,PIPO23,Ambient+HW,Drought,193-224,161-192,161-192,202,187,170,#cabbaa,16992,1085474,1.6
2021-10-29,PIPO29,Ambient+HW,Drought,97-128,97-128,97-128,119,116,105,#777469,16983,1076508,1.6
2021-10-29,PIPO39,Ambient,Drought,97-128,65-96,33-64,109,84,50,#6d5432,16441,1005116,1.6
2021-10-29,PIPO42,Ambient+HW,Drought,129-160,129-160,129-160,150,145,139,#96918b,19265,1186677,1.6
2021-10-29,PIPO45,Ambient,Drought,97-128,97-128,97-128,119,116,106,#77746a,18767,1149067,1.6
2021-10-29,PIPO10,Ambient+HW,Drought,161-192,161-192,161-192,182,180,169,#b6b4a9,17622,1190404,1.5
2021-10-29,PIPO49,Ambient,Drought,65-96,65-96,65-96,83,86,73,#535649,19505,1330957,1.5
2021-10-29,PIPO10,Ambient+HW,Drought,129-160,97-128,97-128,140,122,106,#8c7a6a,16536,1190404,1.4
2021-10-29,PIPO14,Ambient,Drought,97-128,65-96,65-96,110,89,75,#6e594b,15847,1111591,1.4
2021-10-29,PIPO39,Ambient,Drought,161-192,161-192,97-128,172,176,118,#acb076,14089,1005116,1.4
2021-10-29,PIPO42,Ambient+HW,Drought,161-192,161-192,161-192,183,177,170,#b7b1aa,16198,1186677,1.4
2021-10-29,PIPO14,Ambient,Drought,193-224,193-224,161-192,208,205,176,#d0cdb0,14173,1111591,1.3
2021-10-29,PIPO14,Ambient,Drought,65-96,33-64,1-32,79,49,20,#4f3114,14420,1111591,1.3
2021-10-29,PIPO14,Ambient,Drought,97-128,129-160,65-96,120,135,84,#788754,14002,1111591,1.3
2021-10-29,PIPO14,Ambient,Drought,97-128,129-160,97-128,123,136,107,#7b886b,14355,1111591,1.3
2021-10-29,PIPO23,Ambient+HW,Drought,97-128,65-96,65-96,109,90,74,#6d5a4a,13730,1085474,1.3
2021-10-29,PIPO23,Ambient+HW,Drought,97-128,97-128,33-64,116,103,57,#746739,13587,1085474,1.3
2021-10-29,PIPO29,Ambient+HW,Drought,161-192,129-160,97-128,172,148,112,#ac9470,14200,1076508,1.3
2021-10-29,PIPO39,Ambient,Drought,65-96,97-128,65-96,91,107,74,#5b6b4a,13012,1005116,1.3
2021-10-29,PIPO42,Ambient+HW,Drought,97-128,65-96,65-96,110,89,75,#6e594b,15744,1186677,1.3
2021-10-29,PIPO44,Ambient,Drought,161-192,161-192,129-160,176,174,145,#b0ae91,17310,1319842,1.3
2021-10-29,PIPO45,Ambient,Drought,65-96,33-64,1-32,78,53,17,#4e3511,14972,1149067,1.3
2021-10-29,PIPO49,Ambient,Drought,129-160,129-160,129-160,146,150,137,#929689,17137,1330957,1.3
2021-10-29,PIPO10,Ambient+HW,Drought,161-192,129-160,97-128,172,147,115,#ac9373,14856,1190404,1.2
2021-10-29,PIPO23,Ambient+HW,Drought,193-224,193-224,193-224,215,211,202,#d7d3ca,13447,1085474,1.2
2021-10-29,PIPO39,Ambient,Drought,129-160,161-192,129-160,155,171,138,#9bab8a,11870,1005116,1.2
2021-10-29,PIPO42,Ambient+HW,Drought,161-192,97-128,65-96,170,119,79,#aa774f,14646,1186677,1.2
2021-10-29,PIPO42,Ambient+HW,Drought,193-224,193-224,129-160,216,197,153,#d8c599,14245,1186677,1.2
2021-10-29,PIPO45,Ambient,Drought,193-224,193-224,129-160,208,199,150,#d0c796,13341,1149067,1.2
2021-10-29,PIPO45,Ambient,Drought,65-96,65-96,1-32,81,74,25,#514a19,14153,1149067,1.2
2021-10-29,PIPO49,Ambient,Drought,129-160,97-128,65-96,142,116,80,#8e7450,15936,1330957,1.2
2021-10-29,PIPO10,Ambient+HW,Drought,65-96,65-96,65-96,87,83,73,#575349,13156,1190404,1.1
2021-10-29,PIPO10,Ambient+HW,Drought,97-128,65-96,65-96,109,90,74,#6d5a4a,13530,1190404,1.1
2021-10-29,PIPO14,Ambient,Drought,65-96,97-128,33-64,88,103,53,#586735,11850,1111591,1.1
2021-10-29,PIPO29,Ambient+HW,Drought,65-96,65-96,1-32,77,78,25,#4d4e19,11943,1076508,1.1
2021-10-29,PIPO39,Ambient,Drought,33-64,33-64,1-32,49,52,18,#313412,11280,1005116,1.1
2021-10-29,PIPO42,Ambient+HW,Drought,97-128,97-128,97-128,119,113,107,#77716b,13022,1186677,1.1
2021-10-29,PIPO49,Ambient,Drought,161-192,161-192,129-160,175,176,145,#afb091,14413,1330957,1.1
2021-10-29,PIPO14,Ambient,Drought,65-96,97-128,65-96,91,105,75,#5b694b,11359,1111591,1
2021-10-29,PIPO23,Ambient+HW,Drought,193-224,193-224,129-160,210,199,152,#d2c798,10972,1085474,1
2021-10-29,PIPO42,Ambient+HW,Drought,129-160,65-96,33-64,140,86,48,#8c5630,11482,1186677,1
2021-10-29,PIPO42,Ambient+HW,Drought,225-256,193-224,193-224,235,218,203,#ebdacb,11417,1186677,1
2021-10-29,PIPO45,Ambient,Drought,193-224,161-192,161-192,203,187,170,#cbbbaa,11622,1149067,1
2021-10-29,PIPO45,Ambient,Drought,33-64,33-64,1-32,55,47,17,#372f11,11328,1149067,1
2021-10-29,PIPO45,Ambient,Drought,97-128,65-96,65-96,108,90,75,#6c5a4b,12062,1149067,1
2021-10-29,PIPO49,Ambient,Drought,161-192,129-160,97-128,174,147,112,#ae9370,12840,1330957,1
2021-10-29,PIPO49,Ambient,Drought,65-96,65-96,1-32,77,80,25,#4d5019,13492,1330957,1
2021-10-29,PIPO14,Ambient,Drought,129-160,161-192,129-160,155,169,139,#9ba98b,10342,1111591,0.9
2021-10-29,PIPO14,Ambient,Drought,129-160,161-192,97-128,152,167,116,#98a774,10487,1111591,0.9
2021-10-29,PIPO14,Ambient,Drought,33-64,33-64,33-64,53,52,41,#353429,10076,1111591,0.9
2021-10-29,PIPO39,Ambient,Drought,161-192,129-160,97-128,170,147,113,#aa9371,9096,1005116,0.9
2021-10-29,PIPO39,Ambient,Drought,33-64,65-96,33-64,58,76,42,#3a4c2a,8875,1005116,0.9
2021-10-29,PIPO39,Ambient,Drought,65-96,65-96,65-96,86,86,73,#565649,9276,1005116,0.9
2021-10-29,PIPO42,Ambient+HW,Drought,161-192,161-192,97-128,184,165,121,#b8a579,10780,1186677,0.9
2021-10-29,PIPO42,Ambient+HW,Drought,193-224,129-160,97-128,199,153,112,#c79970,10421,1186677,0.9
2021-10-29,PIPO45,Ambient,Drought,161-192,129-160,65-96,170,140,89,#aa8c59,10001,1149067,0.9
2021-10-29,PIPO45,Ambient,Drought,225-256,193-224,161-192,233,211,178,#e9d3b2,10583,1149067,0.9
2021-10-29,PIPO49,Ambient,Drought,129-160,161-192,129-160,152,172,140,#98ac8c,12547,1330957,0.9
2021-10-29,PIPO49,Ambient,Drought,33-64,33-64,1-32,46,54,19,#2e3613,11753,1330957,0.9
2021-10-29,PIPO14,Ambient,Drought,161-192,129-160,129-160,172,155,138,#ac9b8a,8799,1111591,0.8
2021-10-29,PIPO14,Ambient,Drought,33-64,65-96,33-64,59,73,43,#3b492b,8817,1111591,0.8
2021-10-29,PIPO23,Ambient+HW,Drought,225-256,225-256,193-224,241,233,210,#f1e9d2,9199,1085474,0.8
2021-10-29,PIPO29,Ambient+HW,Drought,161-192,161-192,161-192,183,181,169,#b7b5a9,8111,1076508,0.8
2021-10-29,PIPO42,Ambient+HW,Drought,225-256,193-224,129-160,232,200,153,#e8c899,9742,1186677,0.8
2021-10-29,PIPO44,Ambient,Drought,65-96,33-64,1-32,78,52,22,#4e3416,10540,1319842,0.8
2021-10-29,PIPO45,Ambient,Drought,129-160,97-128,33-64,139,108,57,#8b6c39,8629,1149067,0.8
2021-10-29,PIPO45,Ambient,Drought,161-192,161-192,161-192,183,179,169,#b7b3a9,9352,1149067,0.8
2021-10-29,PIPO10,Ambient+HW,Drought,161-192,129-160,129-160,172,155,138,#ac9b8a,8403,1190404,0.7
2021-10-29,PIPO10,Ambient+HW,Drought,193-224,193-224,193-224,215,213,201,#d7d5c9,8391,1190404,0.7
2021-10-29,PIPO14,Ambient,Drought,65-96,33-64,33-64,78,58,43,#4e3a2b,7784,1111591,0.7
2021-10-29,PIPO23,Ambient+HW,Drought,225-256,193-224,161-192,231,212,179,#e7d4b3,8054,1085474,0.7
2021-10-29,PIPO23,Ambient+HW,Drought,65-96,33-64,1-32,77,53,21,#4d3515,7915,1085474,0.7
2021-10-29,PIPO29,Ambient+HW,Drought,97-128,129-160,97-128,124,136,105,#7c8869,7102,1076508,0.7
2021-10-29,PIPO42,Ambient+HW,Drought,129-160,97-128,33-64,146,104,57,#926839,8160,1186677,0.7
2021-10-29,PIPO42,Ambient+HW,Drought,193-224,193-224,193-224,214,208,201,#d6d0c9,8192,1186677,0.7
2021-10-29,PIPO44,Ambient,Drought,129-160,97-128,97-128,140,123,106,#8c7b6a,8656,1319842,0.7
2021-10-29,PIPO44,Ambient,Drought,65-96,33-64,33-64,76,59,42,#4c3b2a,9026,1319842,0.7
2021-10-29,PIPO10,Ambient+HW,Drought,65-96,33-64,1-32,77,51,22,#4d3316,7204,1190404,0.6
2021-10-29,PIPO14,Ambient,Drought,129-160,65-96,33-64,137,88,52,#895834,6377,1111591,0.6
2021-10-29,PIPO14,Ambient,Drought,161-192,161-192,161-192,181,181,168,#b5b5a8,7186,1111591,0.6
2021-10-29,PIPO23,Ambient+HW,Drought,225-256,193-224,193-224,231,219,203,#e7dbcb,6574,1085474,0.6
2021-10-29,PIPO29,Ambient+HW,Drought,129-160,161-192,129-160,156,168,137,#9ca889,6235,1076508,0.6
2021-10-29,PIPO29,Ambient+HW,Drought,129-160,97-128,97-128,140,123,106,#8c7b6a,6542,1076508,0.6
2021-10-29,PIPO29,Ambient+HW,Drought,33-64,33-64,1-32,54,49,19,#363113,6761,1076508,0.6
2021-10-29,PIPO29,Ambient+HW,Drought,97-128,65-96,65-96,108,90,75,#6c5a4b,6407,1076508,0.6
2021-10-29,PIPO39,Ambient,Drought,161-192,193-224,129-160,181,200,144,#b5c890,6340,1005116,0.6
2021-10-29,PIPO42,Ambient+HW,Drought,225-256,225-256,193-224,245,232,210,#f5e8d2,6979,1186677,0.6
2021-10-29,PIPO44,Ambient,Drought,1-32,33-64,1-32,29,55,18,#1d3712,7386,1319842,0.6
2021-10-29,PIPO44,Ambient,Drought,129-160,161-192,129-160,153,169,140,#99a98c,7882,1319842,0.6
2021-10-29,PIPO44,Ambient,Drought,193-224,161-192,129-160,204,179,145,#ccb391,7722,1319842,0.6
2021-10-29,PIPO44,Ambient,Drought,97-128,65-96,65-96,108,90,74,#6c5a4a,8371,1319842,0.6
2021-10-29,PIPO44,Ambient,Drought,97-128,97-128,33-64,109,110,57,#6d6e39,8446,1319842,0.6
2021-10-29,PIPO45,Ambient,Drought,193-224,161-192,97-128,201,172,122,#c9ac7a,6888,1149067,0.6
2021-10-29,PIPO45,Ambient,Drought,65-96,33-64,33-64,76,59,42,#4c3b2a,6498,1149067,0.6
2021-10-29,PIPO45,Ambient,Drought,65-96,65-96,65-96,87,83,73,#575349,7125,1149067,0.6
2021-10-29,PIPO49,Ambient,Drought,97-128,129-160,33-64,114,137,56,#728938,8624,1330957,0.6
2021-10-29,PIPO49,Ambient,Drought,97-128,65-96,33-64,110,84,48,#6e5430,8081,1330957,0.6
2021-10-29,PIPO10,Ambient+HW,Drought,193-224,193-224,129-160,202,199,154,#cac79a,6367,1190404,0.5
2021-10-29,PIPO10,Ambient+HW,Drought,97-128,129-160,65-96,125,132,85,#7d8455,5429,1190404,0.5
2021-10-29,PIPO14,Ambient,Drought,129-160,97-128,33-64,140,106,59,#8c6a3b,5090,1111591,0.5
2021-10-29,PIPO14,Ambient,Drought,65-96,65-96,1-32,78,75,27,#4e4b1b,5949,1111591,0.5
2021-10-29,PIPO29,Ambient+HW,Drought,193-224,161-192,129-160,203,181,144,#cbb590,5840,1076508,0.5
2021-10-29,PIPO29,Ambient+HW,Drought,65-96,33-64,1-32,78,52,21,#4e3415,4877,1076508,0.5
2021-10-29,PIPO29,Ambient+HW,Drought,65-96,65-96,65-96,88,84,74,#58544a,5401,1076508,0.5
2021-10-29,PIPO39,Ambient,Drought,97-128,65-96,65-96,108,91,74,#6c5b4a,5038,1005116,0.5
