doc_id,type,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,PART,PRON,PROPN,PUNCT,SCONJ,VERB
text134,sci-fi,0.07766990291262135,0.07766990291262135,0.05339805825242718,0.03398058252427184,0.04854368932038835,0.09223300970873786,0,0.13106796116504854,0.02912621359223301,0.05825242718446602,0.13106796116504854,0.13106796116504854,0.014563106796116505,0.11650485436893204
text135,sci-fi,0.06779661016949153,0.1440677966101695,0.01694915254237288,0.059322033898305086,0.025423728813559324,0.13559322033898305,0,0.19491525423728814,0.0423728813559322,0.0423728813559322,0.05084745762711865,0.07627118644067797,0.00847457627118644,0.13559322033898305
text136,sci-fi,0.0718954248366013,0.0915032679738562,0.058823529411764705,0.0457516339869281,0.0457516339869281,0.0784313725490196,0,0.16993464052287582,0.032679738562091505,0.0457516339869281,0.06535947712418301,0.1568627450980392,0.006535947712418301,0.12418300653594772
text137,sci-fi,0.09844559585492228,0.06217616580310881,0.02072538860103627,0.03626943005181347,0.04145077720207254,0.09326424870466321,0,0.18134715025906736,0.031088082901554404,0.08808290155440414,0.07253886010362694,0.11917098445595854,0.02072538860103627,0.13471502590673576
text138,sci-fi,0.058823529411764705,0.10034602076124567,0.03460207612456748,0.05536332179930796,0.01384083044982699,0.1314878892733564,0,0.16608996539792387,0.031141868512110725,0.08650519031141868,0.07612456747404844,0.0726643598615917,0.01384083044982699,0.1384083044982699
text139,sci-fi,0.07614213197969544,0.10152284263959391,0.04060913705583756,0.030456852791878174,0.04060913705583756,0.12690355329949238,0,0.20812182741116753,0.030456852791878174,0.03553299492385787,0.07106598984771574,0.09644670050761421,0.01015228426395939,0.1218274111675127
text14,sci-fi,0.10126582278481013,0.06329113924050633,0.0379746835443038,0.10126582278481013,0.05063291139240506,0.08860759493670886,0,0.13924050632911392,0,0.10126582278481013,0,0.16455696202531644,0.012658227848101266,0.13924050632911392
text140,sci-fi,0.0547945205479452,0.091324200913242,0.0593607305936073,0.0182648401826484,0.0365296803652968,0.1004566210045662,0.0045662100456621,0.1324200913242009,0.0365296803652968,0.1004566210045662,0.0684931506849315,0.0821917808219178,0.0319634703196347,0.1780821917808219
text141,sci-fi,0.07960199004975124,0.07960199004975124,0.03980099502487562,0.05472636815920398,0.01990049751243781,0.12935323383084577,0,0.12935323383084577,0.03482587064676617,0.1044776119402985,0.05472636815920398,0.10945273631840796,0.014925373134328358,0.14427860696517414
text142,sci-fi,0.09345794392523364,0.06542056074766354,0.009345794392523364,0.056074766355140186,0.04672897196261682,0.09345794392523364,0,0.1588785046728972,0.028037383177570093,0.11214953271028037,0.018691588785046728,0.1308411214953271,0,0.17757009345794392
text143,sci-fi,0.04794520547945205,0.08904109589041095,0.0684931506849315,0.09246575342465753,0.05136986301369863,0.14726027397260275,0,0.13356164383561644,0.030821917808219176,0.06164383561643835,0.0684931506849315,0.06164383561643835,0.017123287671232876,0.11986301369863013
text144,sci-fi,0.06837606837606838,0.07692307692307693,0.05555555555555555,0.05555555555555555,0.042735042735042736,0.10683760683760683,0,0.13675213675213677,0.05555555555555555,0.08547008547008547,0.05128205128205128,0.08547008547008547,0.01282051282051282,0.1452991452991453
text145,sci-fi,0.02631578947368421,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.02631578947368421,0.13157894736842105,0,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.18421052631578946,0.15789473684210525,0.02631578947368421,0.10526315789473684
text146,sci-fi,0.05732484076433121,0.10828025477707007,0.01910828025477707,0.044585987261146494,0.025477707006369428,0.1464968152866242,0,0.1910828025477707,0.025477707006369428,0.07643312101910828,0.044585987261146494,0.050955414012738856,0.012738853503184714,0.18471337579617833
text147,sci-fi,0.112,0.072,0.064,0.056,0.04,0.12,0,0.192,0.008,0.048,0.032,0.136,0.008,0.096
text148,sci-fi,0.08333333333333333,0.05,0.03333333333333333,0.016666666666666666,0.03333333333333333,0.11666666666666667,0,0.21666666666666667,0.03333333333333333,0.016666666666666666,0.06666666666666667,0.1,0.03333333333333333,0.13333333333333333
text149,sci-fi,0.10843373493975904,0.09236947791164658,0.04819277108433735,0.03614457831325301,0.040160642570281124,0.15261044176706828,0,0.1566265060240964,0.01606425702811245,0.0321285140562249,0.0642570281124498,0.12449799196787148,0.01606425702811245,0.10040160642570281
text15,sci-fi,0.021551724137931036,0.10775862068965517,0.04310344827586207,0.06896551724137931,0.04310344827586207,0.07758620689655173,0,0.08620689655172414,0.017241379310344827,0.11206896551724138,0.07758620689655173,0.15948275862068967,0.008620689655172414,0.125
text150,sci-fi,0.05789473684210526,0.10526315789473684,0.021052631578947368,0.07368421052631578,0.031578947368421054,0.1368421052631579,0,0.18421052631578946,0.06842105263157895,0.04736842105263158,0.05263157894736842,0.11578947368421053,0.005263157894736842,0.1
text151,sci-fi,0.058823529411764705,0.10294117647058823,0.0661764705882353,0.03308823529411765,0.03676470588235294,0.125,0,0.12867647058823528,0.025735294117647058,0.09191176470588236,0.07352941176470588,0.11029411764705882,0.022058823529411766,0.125
text152,sci-fi,0.041666666666666664,0.058333333333333334,0.041666666666666664,0.09166666666666666,0.05,0.08333333333333333,0,0.125,0.058333333333333334,0.10833333333333334,0.025,0.14166666666666666,0.03333333333333333,0.125
text153,sci-fi,0.03773584905660377,0.0660377358490566,0.0660377358490566,0.09433962264150944,0.02830188679245283,0.04716981132075472,0,0.04716981132075472,0.009433962264150943,0.11320754716981132,0.1509433962264151,0.16981132075471697,0,0.11320754716981132
text154,sci-fi,0.08270676691729323,0.08270676691729323,0.045112781954887216,0.022556390977443608,0.022556390977443608,0.09022556390977443,0,0.18796992481203006,0.03007518796992481,0.03007518796992481,0.11278195488721804,0.13533834586466165,0,0.09774436090225563
text155,sci-fi,0.05181347150259067,0.06735751295336788,0.08290155440414508,0.05181347150259067,0.04145077720207254,0.09844559585492228,0,0.13471502590673576,0.046632124352331605,0.046632124352331605,0.05181347150259067,0.11917098445595854,0.02072538860103627,0.17616580310880828
text156,sci-fi,0.0546448087431694,0.11475409836065574,0.03278688524590164,0.04918032786885246,0.02185792349726776,0.11475409836065574,0,0.18579234972677597,0.04371584699453552,0.02185792349726776,0.11475409836065574,0.1366120218579235,0.01092896174863388,0.09289617486338798
text157,sci-fi,0.04823151125401929,0.1189710610932476,0.04180064308681672,0.07717041800643087,0.022508038585209004,0.1189710610932476,0,0.1414790996784566,0.03858520900321544,0.07717041800643087,0.08360128617363344,0.07395498392282958,0.01929260450160772,0.1382636655948553
text158,sci-fi,0,0,0,0,0.007042253521126761,0,0,0.035211267605633804,0,0,0.43661971830985913,0.1056338028169014,0,0.007042253521126761
text159,sci-fi,0.05725190839694656,0.0648854961832061,0.04198473282442748,0.03435114503816794,0.03816793893129771,0.1183206106870229,0,0.15267175572519084,0.026717557251908396,0.10687022900763359,0.03816793893129771,0.1450381679389313,0.03435114503816794,0.12595419847328243
text16,sci-fi,0.07216494845360824,0.10824742268041238,0.041237113402061855,0.03608247422680412,0.015463917525773196,0.13917525773195877,0,0.18556701030927836,0.02577319587628866,0.020618556701030927,0.10309278350515463,0.15979381443298968,0.010309278350515464,0.06701030927835051
text160,sci-fi,0.1038961038961039,0.07792207792207792,0.012987012987012988,0.025974025974025976,0.06493506493506493,0.16883116883116883,0,0.16883116883116883,0.012987012987012988,0.012987012987012988,0.16883116883116883,0.1038961038961039,0.012987012987012988,0.05194805194805195
text161,sci-fi,0.036231884057971016,0.08695652173913043,0.07246376811594203,0.021739130434782608,0.036231884057971016,0.10144927536231885,0,0.12318840579710146,0.036231884057971016,0.06521739130434782,0.10869565217391304,0.1956521739130435,0.036231884057971016,0.07246376811594203
text162,sci-fi,0.07272727272727272,0.08409090909090909,0.05227272727272727,0.05,0.031818181818181815,0.1159090909090909,0,0.14545454545454545,0.05,0.07954545454545454,0.03636363636363636,0.09318181818181819,0.01818181818181818,0.15454545454545454
text163,sci-fi,0.03211009174311927,0.10550458715596331,0.027522935779816515,0.045871559633027525,0.06422018348623854,0.1559633027522936,0,0.19724770642201836,0.0045871559633027525,0.05045871559633028,0.0963302752293578,0.11009174311926606,0.01834862385321101,0.08256880733944955
text164,sci-fi,0.05,0.09074074074074075,0.037037037037037035,0.06111111111111111,0.03148148148148148,0.12777777777777777,0,0.13333333333333333,0.05555555555555555,0.11666666666666667,0.03888888888888889,0.07962962962962963,0.016666666666666666,0.14629629629629629
text165,sci-fi,0.06787330316742081,0.07239819004524888,0.06334841628959276,0.07692307692307693,0.03167420814479638,0.09049773755656108,0,0.14479638009049775,0.049773755656108594,0.058823529411764705,0.05429864253393665,0.14027149321266968,0.02262443438914027,0.11764705882352941
text166,sci-fi,0.07881773399014778,0.07389162561576355,0.06896551724137931,0.054187192118226604,0.04926108374384237,0.10344827586206896,0,0.15763546798029557,0.04433497536945813,0.04926108374384237,0.054187192118226604,0.08866995073891626,0.014778325123152709,0.15763546798029557
text167,sci-fi,0.030303030303030304,0.09090909090909091,0.03787878787878788,0.045454545454545456,0.045454545454545456,0.06818181818181818,0,0.13636363636363635,0.03787878787878788,0.07575757575757576,0.08333333333333333,0.14393939393939395,0.030303030303030304,0.16666666666666666
text168,sci-fi,0.0872093023255814,0.12209302325581395,0.05813953488372093,0.03488372093023256,0.040697674418604654,0.12790697674418605,0,0.1569767441860465,0.029069767441860465,0.05232558139534884,0.05813953488372093,0.11046511627906977,0.023255813953488372,0.09302325581395349
text169,sci-fi,0.041237113402061855,0.06701030927835051,0.061855670103092786,0.041237113402061855,0.05670103092783505,0.13917525773195877,0,0.19072164948453607,0.03608247422680412,0.06701030927835051,0.010309278350515464,0.1134020618556701,0.020618556701030927,0.15463917525773196
text17,sci-fi,0.04430379746835443,0.10443037974683544,0.03481012658227848,0.05379746835443038,0.0379746835443038,0.11708860759493671,0,0.14556962025316456,0.03481012658227848,0.0949367088607595,0.060126582278481014,0.0949367088607595,0.012658227848101266,0.1518987341772152
text170,sci-fi,0.06547619047619048,0.07142857142857142,0.041666666666666664,0.07142857142857142,0.03571428571428571,0.1130952380952381,0,0.11904761904761904,0.023809523809523808,0.125,0.041666666666666664,0.13690476190476192,0.011904761904761904,0.14285714285714285
text171,sci-fi,0.046511627906976744,0.05426356589147287,0.07751937984496124,0.06201550387596899,0.031007751937984496,0.12403100775193798,0,0.13953488372093023,0.031007751937984496,0.09302325581395349,0.05426356589147287,0.12403100775193798,0.015503875968992248,0.14728682170542637
text172,sci-fi,0.08298755186721991,0.08713692946058091,0.04564315352697095,0.016597510373443983,0.02074688796680498,0.12448132780082988,0,0.17012448132780084,0.03319502074688797,0.02074688796680498,0.11618257261410789,0.17427385892116182,0.004149377593360996,0.0912863070539419
text173,sci-fi,0.06220095693779904,0.08133971291866028,0.05263157894736842,0.0430622009569378,0.03827751196172249,0.10526315789473684,0,0.11961722488038277,0.04784688995215311,0.0861244019138756,0.019138755980861243,0.15311004784688995,0.004784688995215311,0.1722488038277512
text174,sci-fi,0.08064516129032258,0.11290322580645161,0.04032258064516129,0,0.03225806451612903,0.1532258064516129,0,0.18548387096774194,0.008064516129032258,0.016129032258064516,0.12903225806451613,0.12096774193548387,0.016129032258064516,0.0967741935483871
text175,sci-fi,0.08888888888888889,0.06666666666666667,0.05925925925925926,0.06666666666666667,0.037037037037037035,0.1037037037037037,0,0.17777777777777778,0.037037037037037035,0.022222222222222223,0.06666666666666667,0.1111111111111111,0.037037037037037035,0.11851851851851852
text176,sci-fi,0.09433962264150944,0.11320754716981132,0.06918238993710692,0.03773584905660377,0.025157232704402517,0.11949685534591195,0,0.1761006289308176,0.012578616352201259,0.0440251572327044,0.050314465408805034,0.12578616352201258,0,0.12578616352201258
text177,sci-fi,0.10606060606060606,0.10606060606060606,0.030303030303030304,0.045454545454545456,0.030303030303030304,0.09090909090909091,0,0.13636363636363635,0.015151515151515152,0.045454545454545456,0.13636363636363635,0.15151515151515152,0.015151515151515152,0.09090909090909091
text178,sci-fi,0.1016949152542373,0.0847457627118644,0,0.01694915254237288,0.01694915254237288,0.1016949152542373,0,0.1694915254237288,0.03389830508474576,0.03389830508474576,0.13559322033898305,0.1016949152542373,0.01694915254237288,0.13559322033898305
text179,sci-fi,0.04195804195804196,0.06293706293706294,0.055944055944055944,0.055944055944055944,0.03496503496503497,0.09090909090909091,0,0.1258741258741259,0.06293706293706294,0.06993006993006994,0.07692307692307693,0.1258741258741259,0.006993006993006993,0.13286713286713286
text18,sci-fi,0.03305785123966942,0.049586776859504134,0.0743801652892562,0.049586776859504134,0.03305785123966942,0.06611570247933884,0,0.06611570247933884,0.049586776859504134,0.14049586776859505,0.05785123966942149,0.17355371900826447,0,0.18181818181818182
text180,sci-fi,0.1056338028169014,0.08450704225352113,0.045774647887323945,0.04929577464788732,0.035211267605633804,0.1056338028169014,0.0035211267605633804,0.13028169014084506,0.04929577464788732,0.07746478873239436,0.03873239436619718,0.13380281690140844,0.01056338028169014,0.1056338028169014
text181,sci-fi,0.05333333333333334,0.11333333333333333,0.04666666666666667,0.02,0.013333333333333334,0.08,0,0.16666666666666666,0.03333333333333333,0.13333333333333333,0,0.12,0.02666666666666667,0.16
text182,sci-fi,0.056818181818181816,0.0625,0.045454545454545456,0.06818181818181818,0.03977272727272727,0.125,0,0.14204545454545456,0.028409090909090908,0.10227272727272728,0.028409090909090908,0.10795454545454546,0.03977272727272727,0.14204545454545456
text183,sci-fi,0.060240963855421686,0.07228915662650602,0.03614457831325301,0.08433734939759036,0.024096385542168676,0.12048192771084337,0,0.14457831325301204,0.04819277108433735,0.03614457831325301,0.10843373493975904,0.12048192771084337,0.012048192771084338,0.0963855421686747
text184,sci-fi,0.034482758620689655,0.06896551724137931,0.05747126436781609,0.05747126436781609,0.040229885057471264,0.10919540229885058,0,0.14367816091954022,0.09195402298850575,0.07471264367816093,0.05747126436781609,0.08045977011494253,0.022988505747126436,0.15517241379310345
text185,sci-fi,0.058365758754863814,0.07003891050583658,0.038910505836575876,0.042801556420233464,0.027237354085603113,0.1517509727626459,0,0.17120622568093385,0.0311284046692607,0.042801556420233464,0.08171206225680934,0.12840466926070038,0.019455252918287938,0.1245136186770428
text186,sci-fi,0.05263157894736842,0.10121457489878542,0.0728744939271255,0.032388663967611336,0.02834008097165992,0.10931174089068826,0,0.1902834008097166,0.024291497975708502,0.05263157894736842,0.06882591093117409,0.10931174089068826,0.008097165991902834,0.145748987854251
text187,sci-fi,0.09482758620689655,0.10344827586206896,0.0603448275862069,0.017241379310344827,0.04310344827586207,0.07758620689655173,0,0.14655172413793102,0.034482758620689655,0.11206896551724138,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.11206896551724138
text188,sci-fi,0.06878306878306878,0.12169312169312169,0.021164021164021163,0.026455026455026454,0.037037037037037035,0.12698412698412698,0,0.1746031746031746,0.021164021164021163,0.042328042328042326,0.10052910052910052,0.14285714285714285,0.015873015873015872,0.07936507936507936
text189,sci-fi,0.08465608465608465,0.08465608465608465,0.042328042328042326,0.037037037037037035,0.047619047619047616,0.14285714285714285,0,0.19047619047619047,0.042328042328042326,0.031746031746031744,0.0582010582010582,0.08994708994708994,0.015873015873015872,0.12698412698412698
text19,sci-fi,0.05063291139240506,0.0759493670886076,0.08860759493670886,0.06329113924050633,0.03164556962025317,0.06962025316455696,0,0.08227848101265822,0.0379746835443038,0.0949367088607595,0.12025316455696203,0.13924050632911392,0.006329113924050633,0.12025316455696203
text190,sci-fi,0.05263157894736842,0.05263157894736842,0.010526315789473684,0.05263157894736842,0.031578947368421054,0.09473684210526316,0,0.15789473684210525,0.09473684210526316,0.05263157894736842,0.07368421052631578,0.09473684210526316,0.021052631578947368,0.18947368421052632
text191,sci-fi,0.09433962264150944,0.07547169811320754,0.05188679245283019,0.05188679245283019,0.03773584905660377,0.12264150943396226,0,0.1792452830188679,0.04716981132075472,0.07075471698113207,0.02830188679245283,0.10377358490566038,0.02358490566037736,0.10377358490566038
text192,sci-fi,0.08225108225108226,0.1038961038961039,0.03896103896103896,0.025974025974025976,0.025974025974025976,0.13852813852813853,0,0.22077922077922077,0.017316017316017316,0.03896103896103896,0.0735930735930736,0.11255411255411256,0.012987012987012988,0.09090909090909091
text193,sci-fi,0.05825242718446602,0.09223300970873786,0.04854368932038835,0.05825242718446602,0.043689320388349516,0.10194174757281553,0,0.13106796116504854,0.03398058252427184,0.06796116504854369,0.09223300970873786,0.11165048543689321,0.014563106796116505,0.1262135922330097
text194,sci-fi,0.0913978494623656,0.08602150537634409,0.026881720430107527,0.06989247311827956,0.04838709677419355,0.0967741935483871,0,0.1774193548387097,0.026881720430107527,0.026881720430107527,0.13440860215053763,0.10752688172043011,0.005376344086021506,0.0967741935483871
text195,sci-fi,0.054474708171206226,0.08949416342412451,0.038910505836575876,0.058365758754863814,0.038910505836575876,0.13229571984435798,0,0.14007782101167315,0.023346303501945526,0.058365758754863814,0.09727626459143969,0.10116731517509728,0.03501945525291829,0.12840466926070038
text196,sci-fi,0.06043956043956044,0.09340659340659341,0.027472527472527472,0.054945054945054944,0.027472527472527472,0.12637362637362637,0,0.17032967032967034,0.04395604395604396,0.08791208791208792,0.005494505494505495,0.1043956043956044,0.03296703296703297,0.15934065934065933
text197,sci-fi,0.10582010582010581,0.07936507936507936,0.010582010582010581,0.0582010582010582,0.031746031746031744,0.15343915343915343,0,0.18518518518518517,0.026455026455026454,0.010582010582010581,0.10582010582010581,0.1164021164021164,0.015873015873015872,0.07936507936507936
text198,sci-fi,0.09195402298850575,0.05747126436781609,0.05747126436781609,0.05172413793103448,0.034482758620689655,0.09770114942528736,0,0.13793103448275862,0.04597701149425287,0.12643678160919541,0.028735632183908046,0.12643678160919541,0.011494252873563218,0.10919540229885058
text199,sci-fi,0.08658008658008658,0.05627705627705628,0.03463203463203463,0.047619047619047616,0.021645021645021644,0.13852813852813853,0,0.17316017316017315,0.017316017316017316,0.05627705627705628,0.05627705627705628,0.12554112554112554,0.03463203463203463,0.11255411255411256
text2,sci-fi,0.059322033898305086,0.0847457627118644,0.05084745762711865,0.038135593220338986,0.0423728813559322,0.0635593220338983,0,0.08898305084745763,0.025423728813559324,0.1483050847457627,0.038135593220338986,0.11440677966101695,0.029661016949152543,0.211864406779661
text20,sci-fi,0.05309734513274336,0.07964601769911504,0.008849557522123894,0.061946902654867256,0.02654867256637168,0.12389380530973451,0.008849557522123894,0.1592920353982301,0.07079646017699115,0.08849557522123894,0.017699115044247787,0.11504424778761062,0.017699115044247787,0.1504424778761062
text200,sci-fi,0.08812260536398467,0.0842911877394636,0.04980842911877394,0.034482758620689655,0.034482758620689655,0.08045977011494253,0,0.11877394636015326,0.03065134099616858,0.11877394636015326,0.05363984674329502,0.12260536398467432,0.022988505747126436,0.15708812260536398
text201,sci-fi,0.06572769953051644,0.06103286384976526,0.023474178403755867,0.028169014084507043,0.018779342723004695,0.16901408450704225,0,0.18779342723004694,0.03755868544600939,0.07511737089201878,0.06572769953051644,0.10328638497652583,0.009389671361502348,0.14553990610328638
text202,sci-fi,0.09523809523809523,0.11904761904761904,0.047619047619047616,0.03571428571428571,0.011904761904761904,0.16666666666666666,0,0.19047619047619047,0,0.03571428571428571,0.047619047619047616,0.14285714285714285,0.011904761904761904,0.08333333333333333
text203,sci-fi,0.08791208791208792,0.0989010989010989,0.02197802197802198,0.02197802197802198,0.03296703296703297,0.12087912087912088,0,0.23076923076923078,0.03296703296703297,0.04395604395604396,0.06593406593406594,0.07692307692307693,0.02197802197802198,0.13186813186813187
text204,sci-fi,0.053763440860215055,0.06451612903225806,0.053763440860215055,0.08602150537634409,0.05913978494623656,0.08602150537634409,0,0.1827956989247312,0.03763440860215054,0.08064516129032258,0.053763440860215055,0.07526881720430108,0.03225806451612903,0.13440860215053763
text205,sci-fi,0.1282051282051282,0.1282051282051282,0.038461538461538464,0.038461538461538464,0.01282051282051282,0.08974358974358974,0,0.15384615384615385,0.01282051282051282,0.01282051282051282,0.07692307692307693,0.1794871794871795,0.01282051282051282,0.0641025641025641
text206,sci-fi,0.0694980694980695,0.08494208494208494,0.07335907335907337,0.02702702702702703,0.019305019305019305,0.11196911196911197,0.003861003861003861,0.16988416988416988,0.015444015444015444,0.08108108108108109,0.05791505791505792,0.10810810810810811,0.023166023166023165,0.13513513513513514
text207,sci-fi,0.07643312101910828,0.06369426751592357,0.05732484076433121,0.06369426751592357,0.044585987261146494,0.10828025477707007,0,0.16560509554140126,0.044585987261146494,0.07006369426751592,0.03821656050955414,0.12101910828025478,0.01910828025477707,0.12101910828025478
text208,sci-fi,0.06018518518518518,0.09259259259259259,0.027777777777777776,0.07407407407407407,0.018518518518518517,0.1388888888888889,0,0.16666666666666666,0.027777777777777776,0.046296296296296294,0.046296296296296294,0.11574074074074074,0.004629629629629629,0.12962962962962962
text209,sci-fi,0.08524590163934426,0.08852459016393442,0.06885245901639345,0.04590163934426229,0.036065573770491806,0.10163934426229508,0,0.1377049180327869,0.036065573770491806,0.07540983606557378,0.06229508196721312,0.09508196721311475,0.022950819672131147,0.1377049180327869
text21,sci-fi,0.0776255707762557,0.0867579908675799,0.0410958904109589,0.0365296803652968,0.0365296803652968,0.136986301369863,0,0.1643835616438356,0.0273972602739726,0.0547945205479452,0.0730593607305936,0.1141552511415525,0.0182648401826484,0.1187214611872146
text210,sci-fi,0.06405693950177936,0.12811387900355872,0.042704626334519574,0.03558718861209965,0.017793594306049824,0.11387900355871886,0,0.17437722419928825,0.05693950177935943,0.03202846975088968,0.06761565836298933,0.12099644128113879,0.03202846975088968,0.1103202846975089
text211,sci-fi,0.0653061224489796,0.0653061224489796,0.06938775510204082,0.06938775510204082,0.036734693877551024,0.10612244897959183,0,0.1469387755102041,0.04081632653061224,0.0653061224489796,0.08163265306122448,0.1306122448979592,0.00816326530612245,0.10612244897959183
text212,sci-fi,0.1111111111111111,0.08888888888888889,0.011111111111111112,0.03333333333333333,0.05555555555555555,0.16666666666666666,0,0.2111111111111111,0.022222222222222223,0.03333333333333333,0.03333333333333333,0.1,0,0.06666666666666667
text213,sci-fi,0.13043478260869565,0.09565217391304348,0.034782608695652174,0.06086956521739131,0.02608695652173913,0.10434782608695652,0,0.19130434782608696,0.017391304347826087,0.034782608695652174,0.0782608695652174,0.13043478260869565,0,0.0782608695652174
text214,sci-fi,0.06965174129353234,0.1044776119402985,0.06965174129353234,0.05970149253731343,0.01990049751243781,0.11940298507462686,0,0.13432835820895522,0.029850746268656716,0.06965174129353234,0.06965174129353234,0.11442786069651742,0,0.12935323383084577
text215,sci-fi,0.06432748538011696,0.06432748538011696,0.05847953216374269,0.08187134502923976,0.03508771929824561,0.08771929824561403,0,0.1111111111111111,0.04093567251461988,0.1286549707602339,0.04093567251461988,0.14619883040935672,0.017543859649122806,0.09941520467836257
text216,sci-fi,0.06741573033707865,0.06741573033707865,0.0299625468164794,0.056179775280898875,0.04119850187265917,0.06741573033707865,0.003745318352059925,0.12359550561797752,0.0449438202247191,0.13108614232209737,0.04119850187265917,0.14606741573033707,0.0149812734082397,0.149812734082397
text217,sci-fi,0.02608695652173913,0.13043478260869565,0.043478260869565216,0.02608695652173913,0.05217391304347826,0.1391304347826087,0,0.17391304347826086,0.034782608695652174,0.02608695652173913,0.0782608695652174,0.0782608695652174,0.02608695652173913,0.14782608695652175
text218,sci-fi,0.06267806267806268,0.06552706552706553,0.07692307692307693,0.07692307692307693,0.02564102564102564,0.09686609686609686,0,0.1282051282051282,0.03418803418803419,0.08547008547008547,0.08262108262108261,0.09971509971509972,0.02849002849002849,0.12535612535612536
text219,sci-fi,0.07692307692307693,0.08461538461538462,0.06153846153846154,0.046153846153846156,0.046153846153846156,0.13846153846153847,0,0.1076923076923077,0.015384615384615385,0.06923076923076923,0.06153846153846154,0.11538461538461539,0,0.16923076923076924
text22,sci-fi,0.06521739130434782,0.08695652173913043,0.014492753623188406,0.007246376811594203,0.043478260869565216,0.13768115942028986,0,0.2391304347826087,0.043478260869565216,0.028985507246376812,0.043478260869565216,0.15217391304347827,0.007246376811594203,0.12318840579710146
text220,sci-fi,0.0738255033557047,0.11409395973154363,0.04697986577181208,0.06711409395973154,0.026845637583892617,0.12080536912751678,0,0.174496644295302,0.013422818791946308,0.0738255033557047,0.03355704697986577,0.11409395973154363,0.006711409395973154,0.1342281879194631
text221,sci-fi,0.09420289855072464,0.07246376811594203,0.06521739130434782,0.043478260869565216,0.014492753623188406,0.12318840579710146,0,0.21014492753623187,0.028985507246376812,0.050724637681159424,0.050724637681159424,0.07971014492753623,0.021739130434782608,0.14492753623188406
text222,sci-fi,0.06282722513089005,0.10471204188481675,0.05759162303664921,0.020942408376963352,0.020942408376963352,0.16230366492146597,0,0.2094240837696335,0.02617801047120419,0.04712041884816754,0.031413612565445025,0.078534031413612565,0,0.1518324607329843
text223,sci-fi,0.06989247311827956,0.05913978494623656,0.03225806451612903,0.05913978494623656,0.03763440860215054,0.11827956989247312,0,0.14516129032258066,0.03225806451612903,0.11290322580645161,0.021505376344086023,0.14516129032258066,0.016129032258064516,0.12903225806451613
text224,sci-fi,0.034653465346534656,0.06930693069306931,0.09405940594059406,0.034653465346534656,0.034653465346534656,0.10396039603960396,0,0.16831683168316833,0.034653465346534656,0.04950495049504951,0.06930693069306931,0.14356435643564355,0.009900990099009901,0.12376237623762376
text225,sci-fi,0.08888888888888889,0.08,0.03111111111111111,0.017777777777777778,0.02666666666666667,0.13777777777777778,0,0.19111111111111112,0.035555555555555556,0.044444444444444446,0.04888888888888889,0.10666666666666667,0.017777777777777778,0.14666666666666667
text226,sci-fi,0.06912442396313365,0.1336405529953917,0.03686635944700461,0.041474654377880185,0.018433179723502304,0.12442396313364056,0,0.16589861751152074,0.013824884792626729,0.07373271889400922,0.055299539170506916,0.10599078341013825,0.02304147465437788,0.1382488479262673
text227,sci-fi,0.05704697986577181,0.09060402684563758,0.03691275167785235,0.03355704697986577,0.040268456375838924,0.13758389261744966,0,0.17114093959731544,0.040268456375838924,0.050335570469798654,0.09060402684563758,0.11073825503355705,0,0.13087248322147652
text228,sci-fi,0.07017543859649122,0.10087719298245613,0.06140350877192982,0.039473684210526314,0.039473684210526314,0.11403508771929824,0,0.17543859649122806,0.03070175438596491,0.06140350877192982,0.07017543859649122,0.10526315789473684,0.0043859649122807015,0.12719298245614036
text229,sci-fi,0.07421875,0.078125,0.02734375,0.03125,0.01953125,0.125,0,0.14453125,0.03125,0.0703125,0.09765625,0.12109375,0.0234375,0.1328125
text23,sci-fi,0.08461538461538462,0.1,0.06153846153846154,0.06153846153846154,0.007692307692307693,0.1076923076923077,0,0.14615384615384616,0.03076923076923077,0.06923076923076923,0.05384615384615385,0.13076923076923078,0,0.13846153846153847
text230,sci-fi,0.0975609756097561,0.0975609756097561,0.03902439024390244,0.01951219512195122,0.02926829268292683,0.15121951219512195,0,0.23414634146341465,0.014634146341463415,0.014634146341463415,0.04390243902439024,0.11707317073170732,0.014634146341463415,0.12195121951219512
text231,sci-fi,0.04017857142857143,0.05803571428571429,0.07589285714285714,0.08035714285714286,0.026785714285714284,0.15178571428571427,0,0.15625,0.022321428571428572,0.07142857142857142,0.04017857142857143,0.125,0.017857142857142856,0.125
text232,sci-fi,0.10628019323671498,0.07246376811594203,0.043478260869565216,0.043478260869565216,0.028985507246376812,0.10628019323671498,0,0.21256038647342995,0.014492753623188406,0.04830917874396135,0.0821256038647343,0.12560386473429952,0.028985507246376812,0.07729468599033816
text233,sci-fi,0.09895833333333333,0.046875,0.046875,0.041666666666666664,0.052083333333333336,0.06770833333333333,0,0.09375,0.026041666666666668,0.171875,0.005208333333333333,0.11458333333333333,0.03125,0.1875
text234,sci-fi,0.05581395348837209,0.10232558139534884,0.03255813953488372,0.03255813953488372,0.06046511627906977,0.13953488372093023,0.004651162790697674,0.2,0.018604651162790697,0.05116279069767442,0.06046511627906977,0.10697674418604651,0.009302325581395349,0.12558139534883722
